ID VALUE SCORE
9181121 307869.714 0.95
78556119 131163.468 0.031
19075551 95068.697 0.651
2019676 200403.126 0.989
96686709 158633.301 0.734
6498624 249033.582 0.036
38721729 610366.432 0.847
8641875 256472.444 0.557
89270549 253237.957 0.87
73417994 639529.506 0.534
44747452 522566.533 0.643
15003839 80099.431 0.09
9798659 13630.387 0.838
92307710 429595.106 0.179
82575219 835118.515 0.055
55048669 420367.369 0.222
50123146 362904.507 0.519
75955994 119969.341 0.978
32750522 21972.964 0.501
16788548 129701.051 0.863
30460965 80364.926 0.029
63180104 443167.479 0.382
86624061 72439.516 0.551
66045936 147464.877 0.172
87978412 87049.929 0.942
68450157 186870.04 0.514
39752405 733920.514 0.864
5569860 145526.436 0.84
64464182 232511.25 0.023
69413307 47070.165 0.246
97434137 46763.748 0.591
7446279 212591.167 0.174
90344876 628806.318 0.178
44553519 523149.9 0.426
91646992 191796.053 0.721
29508554 4488.755 0.984
9562784 392399.824 0.56
37115420 119601.222 0.276
78158084 122744.109 0.822
68583125 178332.158 0.926
73845916 295949.817 0.419
63342662 44728.458 0.452
6264415 28754.076 0.694
57631106 716170.585 0.002
79508025 61688.019 0.433
93326644 49247.677 0.54
52039858 155551.705 0.462
72495983 129089.963 0.223
34555730 149545.464 0.672
61112691 366856.783 0.389
66058811 64636.627 0.976
98997697 512634.38 0.704
63955870 281782.042 0.342
72697845 285999.289 0.129
12774003 70033.619 0.301
16877067 72034.073 0.26
72253916 150254.158 0.775
73071812 1847.935 0.322
57122053 757.311 0.667
72204582 805257.063 0.457
63882938 324260.595 0.763
29040745 28808.943 0.447
3749950 160308.553 0.064
71838363 198487.336 0.392
85438196 333078.269 0.347
38979899 370549.713 0.143
35990839 425972.8 0.609
79007811 513557.815 0.07
58620962 293309.076 0.771
18535028 137593.745 0.189
42106598 153875.152 0.964
33511105 313031.502 0.314
34988238 207628.572 0.409
39440080 209606.88 0.747
62338951 162049.913 0.42
58507801 175495.853 0.662
91995074 75696.594 0.441
697066 304161.205 0.512
83102953 313143.318 0.889
50877676 8676.142 0.001
58404804 265209.224 0.792
71403586 19497.612 0.509
3552603 821036.986 0.878
21629437 40704.035 0.78
75726692 121925.728 0.411
84885143 441812.807 0.893
67059910 57181.329 0.734
33208177 85913.549 0.25
69495240 78240.451 0.997
35067097 2030.339 0.05
7891350 18792.703 0.827
8267992 25247.126 0.129
17250833 207900.68 0.107
66154319 210222.653 0.708
44126442 266351.21 0.078
19775696 163495.266 0.089
9387620 865010.248 0.229
32172405 363668.57 0.818
52501913 12073.343 0.995
80247717 164818.08 0.32
92093625 11.803 0.188
19543285 195197.538 0.431
72708270 393323.564 0.847
67787693 159272.391 0.677
21007876 886039.122 0.864
15297273 341579.391 0.339
93431967 473800.379 0.582
54577839 50094.291 0.368
55525779 126921.389 0.076
80797731 568237.041 0.629
34972445 719928.586 0.885
50468743 405310.327 0.606
3940234 526580.069 0.86
750076 24350.075 0.851
12083817 427877.74 0.367
65239514 353152.442 0.649
88392754 657162.855 0.372
78980297 65026.86 0.733
23408059 42573.249 0.857
38210993 117929.201 0.288
79314882 1730.669 0.976
99943432 2134.005 0.268
95597077 93106.821 0.3
88928909 553409.872 0.975
33728245 413190.542 0.853
79960254 377385.968 0.419
78302181 249862.845 0.339
72819721 233855.987 0.158
66766175 449903.226 0.418
79093700 180850.528 0.382
93974001 290010.349 0.565
8832798 247055.97 0.841
74608230 100598.86 0.051
19125006 192885.571 0.298
36386749 17890.63 0.987
41476030 54302.897 0.382
22450400 31805.664 0.741
99210228 379293.305 0.545
8654309 297743.23 0.478
44313043 409235.596 0.159
2092098 206802.41 0.09
30699019 183549.365 0.668
85750361 857516.695 0.749
4281230 75988.676 0.956
36586965 178894.37 0.312
99184470 55090.189 0.772
61245409 213846.077 0.198
5803604 2001.301 0.944
81977794 284245.212 0.775
54084636 153906.844 0.365
32368523 634128.198 0.881
53340411 418708.318 0.348
58621262 110653.746 0.423
81279733 132050.942 0.759
66619301 509358.86 0.482
71473815 79319.352 0.198
29137766 436916.726 0.086
32761299 317164.92 0.138
39879968 174097.311 0.451
94534136 223700.312 0.148
43609502 228556.968 0.622
42039285 10445.378 0.345
94952669 37958.171 0.567
7638363 73046.604 0.502
50825120 229176.695 0.975
74033857 211750.28 0.264
12974081 81748.367 0.61
86679916 661573.298 0.37
88095319 142205.408 0.357
52206656 14284.649 0.082
46178030 321356.297 0.514
1301231 34646.588 0.378
34262798 756481.532 0.112
47450968 129744.832 0.264
67990490 311137.272 0.718
56841777 346042.571 0.077
80497122 3332.348 0.189
91852578 532780.176 0.287
69255387 484333.535 0.015
64084604 57956.893 0.187
38065639 455459.497 0.967
78652481 534785.147 0.167
66371913 741539.518 0.588
42490737 326786.825 0.055
48812011 554167.891 0.362
66244536 154975.553 0.297
88205128 80831.975 0.062
78266510 38860.901 0.563
55447701 380046.006 0.608
21602742 64506.983 0.607
17092968 5027.245 0.346
45616225 357677.365 0.997
65039076 618663.042 0.512
15031914 177946.082 0.001
72029185 584287.798 0.634
64938306 210906.624 0.342
88711185 403849.916 0.829
9883848 223239.504 0.828
26464322 505171.939 0.121
85574558 497745.7 0.606
70699619 62874.354 0.974
47214028 413384.629 0.102
4038605 38652.085 0.547
82712614 195049.523 0.286
34323463 92420.511 0.575
67768142 502433.875 0.165
33100662 151257.273 0.605
7944346 45524.316 0.696
63823732 17827.182 0.454
88450490 296658.585 0.621
25499217 526046.577 0.965
99274040 216662.645 0.646
83590601 73004.127 0.766
53604663 634319.441 0.292
22975822 461643.735 0.251
70404185 4962.666 0.342
69471927 689663.349 0.979
96029835 22279.819 0.239
7074936 145824.992 0.322
1438593 149055.414 0.377
39104886 136856.228 0.958
65193186 465381.703 0.491
89200082 47673.539 0.123
26402245 86841.973 0.274
98442782 535523.488 0.42
26042072 383180.833 0.503
84154095 277519.973 0.279
67225715 209755.067 0.726
66097591 2820.973 0.112
87158856 41005.16 0.427
2514677 570197.76 0.643
10269008 302317.466 0.36
45659637 21710.349 0.164
10763328 272673.892 0.06
63401257 144812.571 0.427
5901073 371514.484 0.43
19101200 42986.958 0.215
58282728 625367.203 0.058
14246064 549441.558 0.826
31180404 838426.497 0.014
71674770 14064.939 0.981
90606457 96250.964 0.06
96307880 135938.994 0.802
41257581 86243.983 0.399
8474650 508200.764 0.435
65709468 243358.435 0.335
57437250 227283.649 0.949
19944688 71682.151 0.17
80394715 214843.993 0.83
11767533 89705.706 0.472
28635282 377047.119 0.91
85184736 211108.35 0.537
20251231 118747.088 0.316
16645817 60740.735 0.01
560379 220517.461 0.323
14172822 56112.871 0.482
54205411 346040.696 0.838
28596678 154875.313 0.213
32109793 454185.426 0.117
99642174 368674.871 0.566
96885598 94809.745 0.103
14295681 10038.155 0.849
58623761 865657.132 0.213
66344458 347233.475 0.961
18752765 541524.932 0.905
58451432 629941.111 0.511
73801791 315504.163 0.472
99348252 619966.444 0.869
41212242 17198.921 0.698
75620594 209514.827 0.152
