ID VALUE SCORE
90928928 505555.797 0.311
59850258 30674.854 0.261
13730387 341550.441 0.114
81786013 58492.922 0.061
80902930 67387.052 0.798
82441219 71485.973 0.64
59001475 184981.807 0.956
34377212 88763.73 0.864
13798236 58024.853 0.194
54116625 174990.815 0.988
4541635 3232.76 0.463
61348563 245046.895 0.799
32534498 266547.731 0.76
95198367 129336.332 0.745
4404767 28500.494 0.327
74846189 528103.181 0.409
92754248 103052.98 0.022
47252462 39805.851 0.52
4508262 38080.94 0.092
82792205 9569.794 0.298
26484854 582946.45 0.498
2280964 354768.85 0.599
34693100 81857.658 0.407
3935984 611372.463 0.515
60779513 25067.165 0.415
97464820 281994.457 0.119
51600701 90981.484 0.172
63851903 724327.201 0.21
25043319 353791.962 0.416
9816922 146100.675 0.386
94975027 447078.233 0.424
95694766 164171.737 0.717
81235362 189367.2 0.312
68822679 654185.758 0.74
7050499 521477.765 0.988
15670723 751569.839 0.845
47082028 147028.386 0.363
57306548 96820.617 0.49
7199844 187507.72 0.061
79066559 678527.558 0.881
7400056 226914.777 0.44
85222741 668100.679 0.699
81349894 545989.1 0.587
14398754 2059.915 0.189
54810556 84922.024 0.966
93055013 208546.232 0.216
38297491 89578.932 0.804
52247053 957743.434 0.689
89142257 530373.455 0.682
73329194 134176.68 0.151
45440623 466645.45 0.358
75959950 318568.016 0.979
7981268 477564.828 0.673
19995024 91156.427 0.91
43174415 319530.663 0.497
15736181 18294.723 0.212
2110793 100309.956 0.107
63291975 96450.461 0.563
8752263 44823.948 0.296
34583419 22170.298 0.771
77643198 244338.076 0.653
20776801 61352.283 0.473
62732116 87755.363 0.573
84890850 594166.375 0.718
29372234 681531.339 0.175
26068571 493021.103 0.649
77342898 1293.713 0.609
42518492 170652.265 0.857
45405953 134301.468 0.464
70390523 18212.584 0.71
52463062 268176.628 0.895
32277281 755976.398 0.377
17431972 1860.564 0.706
89133194 593719.155 0.158
45179998 30487.631 0.062
72882623 155820.95 0.779
71053623 27438.291 0.709
19630793 304578.227 0.616
25164394 135042.189 0.866
97422804 369512.725 0.899
86304784 911835.141 0.498
13559254 696302.868 0.226
6727757 704599.013 0.789
1289303 407070.781 0.666
75500144 42273.808 0.063
29828391 12722.166 0.427
89266979 305469.28 0.916
77621054 19135.99 0.011
72031484 270885.379 0.075
3307402 656832.595 0.871
96266166 60352.863 0.259
48623391 682655.337 0.9
60975713 517982.184 0.044
85258799 185405.418 0.039
91921634 481121.676 0.575
66610794 98218.895 0.715
84379531 95842.283 0.795
43355819 174257.447 0.222
39926738 217039.212 0.292
87623278 268830.32 0.496
20670417 101668.929 0.337
75226787 26225.576 0.38
88938166 737847.25 0.703
98916170 84333.094 0.355
59616923 198981.111 0.109
49145802 338061.287 0.812
4415835 312064.676 0.699
6245300 31230.076 0.968
57632047 451647.322 0.639
64794936 28071.643 0.459
98935286 237738.631 0.005
95531191 36000.415 0.599
41583940 212710.831 0.824
68321187 219928.403 0.146
27253729 1270.281 0.906
63897283 69473.345 0.917
10689345 249684.404 0.512
46310531 190040.176 0.363
78105216 365298.172 0.617
66560980 79579.843 0.416
12447381 353975.248 0.565
10894647 177942.463 0.725
14260842 67122.351 0.781
4255978 215847.893 0.299
89757259 412437.695 0.541
70163391 526070.928 0.351
3038981 121058.247 0.516
46701785 45454.058 0.51
72036633 20642.259 0.23
5708779 90714.144 0.398
63391967 530826.642 0.263
24664741 5727.933 0.707
35839599 95262.9 0.848
42233929 753512.428 0.543
10388078 888721.693 0.492
62413774 141742.566 0.627
96802430 359140.239 0.69
31334284 122618.952 0.336
19775980 58305.285 0.323
69203811 438359.635 0.858
2972232 248013.253 0.274
60817655 9311.792 0.409
14417346 117093.305 0.666
88303662 744585.064 0.225
34410660 306670.492 0.695
78635984 210069.072 0.2
2894542 81397.154 0.451
65060304 18562.634 0.182
2818980 168020.809 0.932
34824123 110596.011 0.92
89694991 120199.39 0.522
3988539 135869.222 0.266
90700561 807375.163 0.061
63342526 104222.388 0.067
16378606 12412.563 0.961
82719158 275717.651 0.639
49031527 164609.613 0.005
80915874 92820.397 0.692
67257207 120136.728 0.054
64478133 309617.24 0.737
14158225 586218.367 0.273
56024772 408186.876 0.736
1908264 17789.928 0.957
40598412 501139.922 0.773
54116058 151447.881 0.163
87941162 701925.093 0.691
77516693 336322.067 0.321
45463712 258769.674 0.183
20745139 8889.384 0.503
51772406 394494.624 0.181
83502498 150258.05 0.395
94903364 26709.832 0.19
42093359 346922.769 0.493
46731871 236631.008 0.121
71782363 37198.887 0.285
66691250 94290.734 0.261
87533997 36994.304 0.555
69201718 177972.293 0.421
32762830 122912.912 0.756
1968345 216268.228 0.36
23675827 253129.892 0.082
12436720 780393.379 0.262
8438292 62393.994 0.124
77467262 137120.318 0.821
4480142 37302.145 0.392
77202397 450751.245 0.834
77914472 11.85 0.585
11413986 56154.071 0.903
27699997 256305.964 0.779
27490627 28494.316 0.709
68419021 210260.948 0.837
86639591 53705.065 0.917
66607073 11535.686 0.573
20747233 131814.053 0.851
59725683 284361.881 0.852
53661613 500457.991 0.962
48459198 6197.272 0.767
99390332 21408.785 0.909
98488633 77692.467 0.325
32435341 92.112 0.781
54209248 322114.598 0.798
37164463 237108.024 0.584
83088576 161533.872 0.376
91010779 194834.055 0.53
18639971 35189.849 0.778
34645339 220286.809 0.142
18237154 372906.18 0.553
30134538 17519.586 0.85
17437562 433624.828 0.013
12155482 415822.38 0.509
68267971 64192.138 0.055
70036260 46118.083 0.529
10565567 324895.483 0.28
7528063 597029.431 0.978
63673057 439133.702 0.03
36098421 548188.072 0.053
15459151 559872.784 0.157
36915313 310758.417 0.212
50841961 57987.301 0.21
44864125 481943.247 0.344
78066870 50826.041 0.79
99007884 573753.35 0.676
99534790 212257.285 0.501
59490704 240010.966 0.669
16708327 80657.082 0.503
1110071 142868.237 0.832
51810221 181597.802 0.262
47543434 44649.22 0.712
68433748 35413.088 0.246
62584285 146788.783 0.252
7553593 428381.64 0.133
94786509 442596.284 0.44
25850533 120721.009 0.066
33437487 59048.877 0.75
48133152 101765.707 0.3
9985351 81250.746 0.639
61162421 156885.19 0.792
52272886 242922.87 0.637
50229700 95400.965 0.846
46102310 94313.162 0.931
76379623 254459.309 0.764
37503488 446191.662 0.131
25265681 340436.902 0.908
48452733 97658.698 0.77
97249598 80678.724 0.217
26592060 56984.172 0.717
6977666 565508.77 0.794
57493184 544043.203 0.533
11508366 154702.663 0.882
96576239 92230.366 0.16
43221665 170470.056 0.86
80382355 317066.634 0.382
15876399 51285.039 0.032
27733072 5822.707 0.13
81190877 282387.013 0.346
39238068 30252.534 0.37
36212735 559652.472 0.692
60228004 248424.406 0.402
77789478 593061.948 0.324
62571436 255203.583 0.986
16681855 149877.39 0.71
32049895 34918.855 0.716
88979511 811781.6 0.302
97043427 730482.115 0.26
34587184 165795.394 0.686
20036087 155463.86 0.535
78065870 240311.691 0.596
6192161 82875.37 0.54
26796392 58812.357 0.539
40351499 282395.87 0.502
88886208 243878.537 0.946
12036243 203707.697 0.937
19877218 121246.7 0.525
93583479 594632.153 0.671
44610183 477014.247 0.269
42548106 378262.938 0.102
77064410 251640.477 0.369
51617009 570031.811 0.169
50525052 917558.532 0.316
16150954 1770.573 0.527
4507429 409061.774 0.181
70128844 135426.936 0.484
90151853 474020.672 0.25
24716816 148115.516 0.325
24041265 30190.959 0.145
78736652 148586.672 0.379
24934080 28751.681 0.429
78404966 70561.405 0.241
56028412 863752.059 0.205
92565863 40974.009 0.799
7885443 10943.444 0.827
3287649 538235.942 0.105
27310532 48087.231 0.859
94588272 313582.066 0.447
31029298 183605.105 0.198
47477762 159033.292 0.529
68656659 142232.41 0.384
90377427 24390.203 0.372
20483903 256673.804 0.089
19195463 486838.597 0.73
60678901 659964.568 0.947
37740351 46944.466 0.323
58886375 210318.809 0.206
43571751 136746.123 0.786
23964628 19944.824 0.934
26255310 523062.485 0.048
2852630 169704.252 0.051
39016062 24257.591 0.006
23319715 733548.023 0.982
89977062 496573.809 0.4
53426560 717638.877 0.286
6013854 249449.62 0.047
63128654 42094.287 0.317
33613345 174820.686 0.516
80574715 25669.839 0.779
21502103 684852.052 0.199
58916107 133894.496 0.878
5299039 247047.895 0.122
50331170 98776.412 0.285
35073055 307552.908 0.487
28326233 256243.255 0.662
4185312 255363.41 0.477
28118008 202646.783 0.545
54503004 89483.933 0.607
28106660 659051.578 0.699
14495888 44926.099 0.312
3029338 196348.372 0.016
54055321 256161.584 0.243
93392641 514628.501 0.972
31860335 131755.88 0.387
65831982 575798.638 0.99
79521454 331937.628 0.703
40965003 174592.243 0.345
75196344 18996.61 0.78
80107566 110.571 0.124
59838912 856081.153 0.308
52304335 871394.431 0.454
84558750 133022.955 0.496
94682153 796361.938 0.109
41867973 364076.245 0.126
23013022 61038.344 0.071
52026736 23029.641 0.402
29441248 26316.196 0.615
89780650 179736.718 0.298
8430570 72078.866 0.845
74846263 234668.972 0.664
4511447 155565.949 0.265
67389686 456842.338 0.434
88609266 513944.631 0.738
45968446 13888.469 0.674
90588351 42738.461 0.674
21940263 18312.225 0.654
72034019 59517.001 0.796
4882369 16001.165 0.607
46421395 118865.011 0.699
57306156 133406.312 0.409
66789114 350618.718 0.2
98205802 493344.847 0.647
69023206 223816.932 0.465
67238994 8981.409 0.826
98014159 496986.174 0.808
760230 3913.517 0.086
99989489 114615.154 0.93
82697947 180980.615 0.512
95244641 383211.755 0.407
10685600 468174.517 0.571
13673227 2329.679 0.725
15771111 4844.886 0.768
24406153 308410.587 0.581
31719756 24432.849 0.967
58181718 5578.274 0.454
88927189 40703.568 0.906
94106615 207120.299 0.191
35943382 3249.831 0.517
9677772 125775.277 0.137
11386315 461129.045 0.389
17703221 374874.246 0.36
10079645 481383.14 0.227
89045451 37207.91 0.43
60929822 142277.614 0.045
86130926 585935.515 0.709
94572123 315947.747 0.046
53854439 64674.387 0.316
27846398 531976.646 0.124
8068690 169523.666 0.776
78974768 236974.926 0.083
82267259 13373.145 0.945
21063537 377908.112 0.427
406071 69108.17 0.842
15948892 777138.524 0.432
63883507 1150.915 0.91
57684972 81761.023 0.565
40792628 113508.799 0.22
86703148 10648.333 0.175
31061966 103440.529 0.682
19275822 125956.62 0.428
15247782 69888.201 0.173
40058252 548877.427 0.565
35057944 266435.896 0.771
86200607 4279.726 0.213
47432754 9153.114 0.356
66612682 400361.721 0.397
78595709 14036.364 0.977
12078860 353978.393 0.001
20168350 236696.921 0.488
75433505 479897.966 0.182
26408730 391199.721 0.098
76701454 109000.647 0.157
57016696 205172.238 0.543
36465190 142827.225 0.377
33349312 27189.144 0.06
62503869 24301.657 0.507
90208683 417678.489 0.7
67489337 313354.828 0.031
9695195 76299.899 0.066
23548656 906955.221 0.738
50832065 234193.068 0.16
12983883 155865.553 0.85
59887519 139839.748 0.8
38513715 17002.071 0.979
48834039 169968.449 0.255
56720826 172455.766 0.769
84249055 282878.714 0.557
1038578 174104.276 0.929
77195987 578808.663 0.205
95997482 381640.758 0.371
80558665 81098.162 0.3
47056070 218351.821 0.465
32650736 6894.47 0.456
15269073 418992.513 0.337
65798138 345154.783 0.663
4248117 567937.038 0.786
97815439 334509.401 0.025
73142420 8834.446 0.641
54922705 145009.052 0.107
8494011 520636.252 0.141
76418973 167740.858 0.027
57069561 73816.867 0.256
98924220 318659.042 0.101
30976260 773340.884 0.555
6658000 108091.799 0.168
76375309 162034.208 0.621
1421362 133201.828 0.413
32066890 38240.915 0.351
27936627 380351.681 0.445
20834313 25173.551 0.223
70256549 27318.893 0.336
39235970 24377.173 0.784
26130003 119441.961 0.882
95076458 177702.418 0.028
45661481 49113.374 0.836
757215 37142.952 0.682
75078135 355383.696 0.487
84795189 6718.106 0.42
18681186 25566.482 0.885
57582761 212844.797 0.647
93269317 988.294 0.215
26428854 262864.542 0.909
21930960 198366.896 0.795
62859681 664905.006 0.229
52871599 303453.511 0.524
35986716 327386.193 0.78
29821833 206349.399 0.313
13839505 508745.638 0.981
69769651 33038.611 0.484
84405262 289826.743 0.986
50864395 15293.823 0.534
11782033 181846.937 0.968
56780999 139151.59 0.07
54021958 432832.285 0.518
67353736 23703.536 0.102
19390733 97688.99 0.711
25364547 348798.461 0.889
25883988 45643.25 0.788
71271894 5863.783 0.468
34168357 11456.807 0.291
79418387 802796.627 0.349
34102904 229424.378 0.688
87615046 2162.241 0.759
23899392 467362.251 0.409
1916108 591187.943 0.008
20461864 266203.63 0.205
86849463 420768.208 0.733
39298092 2056.573 0.067
67483658 472600.099 0.124
82985942 25757.124 0.914
37331136 127023.561 0.934
86926486 34778.692 0.315
53259740 295705.514 0.385
72486913 41848.849 0.332
65833002 516430.227 0.297
28547997 8148.908 0.585
44130472 167203.823 0.985
64404979 25817.173 0.441
65062788 51794.492 0.241
10613584 44181.673 0.238
19553091 39423.239 0.214
9565020 244505.98 0.452
68465600 146379.285 0.97
2913483 167882.234 0.132
18223869 66220.263 0.98
73698376 2000.751 0.496
9632224 117554.69 0.896
91755733 139461.768 0.866
93678502 276606.852 0.676
55491394 14118.464 0.798
19671947 772380.464 0.677
88954615 460098.524 0.955
32860256 18404.639 0.104
88851656 7020.613 0.889
10232301 340014.829 0.38
79510805 5829.634 0.271
6723288 122214.882 0.919
18325388 62142.745 0.394
99971316 178.691 0.895
3650381 302964.317 0.284
58206187 178890.815 0.985
72941425 692427.483 0.674
17993471 531859.175 0.821
27565907 585596.255 0.757
60779281 33409.153 0.93
495466 234269.073 0.821
86225543 50523.62 0.924
62028396 38749.564 0.81
94245919 74822.081 0.298
39556296 174437.864 0.165
79500201 150239.503 0.914
98654370 521528.927 0.557
69679460 66811.885 0.445
7518362 490554.02 0.03
45908039 342412.349 0.008
76971808 242062.997 0.18
49637015 485826.875 0.804
81204971 653687.917 0.638
45314876 704483.231 0.948
57375609 816356.462 0.751
9056045 182849.211 0.66
60387136 122450.896 0.523
81889543 181935.064 0.074
31397758 798018.412 0.561
8565272 149160.839 0.569
51493500 809559.655 0.004
45823791 548409.061 0.859
70539258 101781.509 0.79
7250909 77017.819 0.551
36576662 421519.566 0.976
56569812 771106.29 0.262
82552313 32333.552 0.231
67763342 57027.094 0.756
20920560 54344.146 0.401
97767338 581371.393 0.582
54652265 29154.319 0.714
15961009 39741.181 0.939
79111821 477993.287 0.645
59252459 582134.91 0.435
9041112 280932.642 0.679
36946093 434513.059 0.545
48628721 92496.737 0.37
8337426 48500.682 0.578
51702142 478262.945 0.962
92585289 36137.776 0.815
90068891 676518.972 0.563
3277866 747416.294 0.574
27022491 284272.673 0.191
82069015 522008.812 0.434
88109513 367089.563 0.837
87673166 120440.89 0.949
64178926 398179.497 0.414
70251064 318667.226 0.429
11373075 429062.404 0.276
38185208 45357.21 0.832
32750423 617327.386 0.123
44867203 373078.978 0.845
65956731 142063.651 0.79
36214347 316513.851 0.612
33956512 11102.828 0.41
42719155 13889.189 0.578
68306519 72885.931 0.491
73988188 33705.851 0.063
35330787 96576.638 0.225
93266224 3700.627 0.522
33634272 102429.474 0.951
19373034 93162.712 0.055
10379157 8532.095 0.087
75338018 371801.026 0.459
6725766 802.281 0.542
99579141 8454.204 0.573
23703893 296274.912 0.827
82375836 289888.232 0.343
72939900 22590.25 0.425
94837743 220109.674 0.964
49282765 26130.323 0.711
39627297 35034.387 0.374
55261578 140637.527 0.897
37974004 13878.934 0.29
29663898 48020.416 0.866
93227682 14089.293 0.572
97163665 49979.918 0.784
99194629 320391.063 0.599
72494457 10507.627 0.106
5631402 438082.023 0.08
94353363 48601.52 0.104
30383454 93433.766 0.003
31356375 58084.258 0.522
20777784 62765.544 0.912
59991747 463572.142 0.005
51695405 209697.356 0.311
37842210 73317.367 0.198
28135856 21396.993 0.022
8168530 19094.679 0.194
536131 270729.9 0.956
26684760 83250.413 0.732
46660363 297438.92 0.427
85440562 586495.604 0.715
50650013 209479.875 0.666
20642904 383734.892 0.127
84233255 61062.599 0.583
35129213 91547.335 0.646
47460483 29529.044 0.933
29916094 401955.272 0.009
40584605 667682.431 0.782
77830153 101862.464 0.195
25292730 209793.939 0.31
75055165 358015.537 0.001
68467316 83240.701 0.015
2979279 260107.622 0.708
46201170 95299.155 0.503
56802129 391747.959 0.336
36643377 35582.515 0.322
9711788 30833.195 0.445
43693075 777150.366 0.5
18400588 138757.264 0.232
10040608 2011.685 0.663
30832649 685962.009 0.193
57056881 198005.123 0.053
70304405 77001.994 0.769
44986820 256105.173 0.167
7497948 744107.621 0.803
2393727 96.091 0.397
10154577 47781.313 0.283
18306598 526129.652 0.019
33675853 37054.289 0.283
8054427 194641.669 0.868
4287947 541477.152 0.806
70016470 26437.755 0.379
29936815 45135.577 0.403
54467151 91911.093 0.656
86017694 201850.099 0.415
38441656 667472.945 0.32
80208052 193607.7 0.002
19259864 84838.156 0.191
47746726 158808.999 0.95
37262431 697104.826 0.283
12108447 423681.299 0.269
8606547 392543.951 0.032
24997624 49653.979 0.997
66394707 435291.469 0.43
66267484 453700.321 0.192
7496362 105510.006 0.529
30440743 360702.377 0.027
17725513 692197.476 0.774
95303380 100047.077 0.437
75500757 83100.814 0.615
55683042 65655.398 0.135
83077091 85622.338 0.953
30856689 110793.968 0.855
98278601 486782.731 0.374
23186196 149980.026 0.87
86286547 89415.983 0.522
51188301 100157.962 0.248
49153177 34571.167 0.511
79347836 475742.485 0.492
93540496 86399.27 0.631
17421204 317799.676 0.888
23995089 267943.297 0.255
86384472 895.528 0.748
12748511 206943.173 0.608
63792032 95609.47 0.62
29519830 39624.895 0.681
17715573 98290.515 0.324
13608037 171693.813 0.879
93836492 257895.076 0.975
77382762 89282.041 0.29
58305334 216745.133 0.976
13899084 286356.305 0.121
94260983 538924.57 0.941
27631650 9782.313 0.535
4121303 651845.823 0.199
31614880 655245.82 0.752
44262085 799311.941 0.602
35680450 11341.438 0.064
4498800 23198.765 0.246
48219872 63087.587 0.041
19722859 185786.809 0.372
38809207 89132.56 0.025
95347504 99232.251 0.156
21278993 116932.513 0.882
84701043 252279.511 0.109
10788924 158423.935 0.11
14887872 21513.517 0.406
51246339 183827.368 0.312
45464107 34058.865 0.795
2029338 496437.314 0.959
42760117 30398.721 0.296
2577812 524067.11 0.84
27059866 894730.989 0.25
93301584 345063.561 0.173
80028434 433132.319 0.33
56983102 670245.834 0.654
52818980 118674.792 0.672
63625461 81310.606 0.377
31131632 92675.502 0.067
36153690 59801.954 0.44
46535954 919879.429 0.442
14776129 577009.713 0.421
94574779 94270.062 0.217
31089172 1148.684 0.768
2155060 555713.878 0.655
93344637 888871.026 0.394
83661847 544061.632 0.607
76430645 256681.432 0.378
44236501 649043.569 0.393
63103416 194460.228 0.954
72105017 670303.4 0.321
56615694 694802.952 0.743
69544855 486204.795 0.718
39914052 366071.522 0.369
91388514 57570.752 0.862
81325549 541290.344 0.837
85338509 602577.194 0.074
15234000 335277.48 0.902
22459658 104431.109 0.211
31550022 407738.019 0.062
14320362 251535.617 0.381
96547846 217121.495 0.679
41587389 95108.996 0.956
56868783 219810.083 0.359
27216200 724143.954 0.064
90750200 577932.009 0.633
71103258 307197.877 0.666
79307726 84534.025 0.548
80820003 369402.774 0.78
79198504 8967.694 0.391
98835116 103044.81 0.919
43885292 36679.041 0.527
19352468 150414.113 0.288
45908694 139577.836 0.726
36608676 23330.921 0.794
15006990 48548.551 0.434
74069121 191793.554 0.334
75599363 30700.311 0.799
16484609 474447.074 0.536
44964339 583252.043 0.168
48975485 71597.878 0.951
85024764 266264.644 0.712
66561294 152500.431 0.609
70989214 396559.452 0.432
14010374 385568.66 0.3
32698865 94766.301 0.058
13768848 631377.289 0.945
36086491 208570.283 0.018
21435317 215971.051 0.609
35820788 52965.335 0.758
59130257 324292.977 0.515
57207991 218105.972 0.549
61945617 187428.57 0.68
77956061 641338.475 0.072
66700196 2231.545 0.397
24429752 364714.343 0.522
22334456 750189.513 0.715
40252780 86127.229 0.986
54432658 447227.936 0.873
43335791 160396.108 0.889
10835012 606050.179 0.314
27064186 286830.684 0.002
35950007 347203.769 0.481
90638132 68197.44 0.215
65409679 293149.242 0.153
1264149 83131.422 0.32
462806 21298.878 0.631
56202815 412536.3 0.349
83238715 339258.238 0.905
2657537 67652.734 0.72
28902795 138551.212 0.976
6608181 13588.289 0.827
12306481 6297.741 0.03
70058229 332752.514 0.765
94544831 656155.73 0.392
41313051 239642.275 0.323
39817708 456402.898 0.477
26301440 414136.672 0.146
99686119 157557.841 0.772
71313073 252143.085 0.096
826649 63200.656 0.055
80121817 224508.245 0.874
42107151 310543.628 0.338
93656309 15119.805 0.785
78469933 48507.37 0.401
90742085 269601.769 0.408
10838346 219284.74 0.698
25566905 64275.996 0.675
78775034 40384.225 0.749
66077088 117804.62 0.278
46386803 506416.086 0.151
17067477 597617.317 0.132
76355411 257981.555 0.698
10375065 98870.168 0.146
71688551 135639.79 0.582
306087 79925.815 0.982
68130362 404286.851 0.534
13442923 175099.427 0.116
34942435 462784.018 0.54
84640692 230430.413 0.559
82216281 183502.62 0.304
92084516 382130.615 0.286
23007515 86687.143 0.504
28571114 341484.464 0.971
70174334 63838.287 0.578
42215925 168747.554 0.33
49190727 5282.674 0.409
21878457 436184.407 0.229
29020073 672922.362 0.658
28965552 786413.57 0.863
87010336 8555.044 0.773
35098267 590619.669 0.724
5990151 147660.85 0.957
94287326 120451.512 0.226
99927912 209670.447 0.566
55820503 134245.381 0.86
53929663 96560.239 0.532
20502141 517908.332 0.043
23911987 34263.47 0.498
93047886 339722.37 0.532
20155542 249819.777 0.908
14007995 144592.419 0.569
8758540 122959.828 0.8
60242542 273370.407 0.529
57922376 161975.421 0.653
6185111 12915.356 0.181
81175786 2897.308 0.896
12681292 293033.044 0.512
30459917 306860.436 0.977
30852286 152384.231 0.965
52487698 11739.326 0.684
50809852 737589.91 0.219
7695847 700029.84 0.136
30126295 328944.649 0.443
22286251 444731.561 0.255
58947600 655963.587 0.552
12529518 189572.812 0.469
95687137 484777.416 0.568
62471299 91864.137 0.687
82228541 404380.398 0.097
56734255 7063.794 0.726
72455455 221678.524 0.268
32310055 12152.204 0.68
17428934 30478.725 0.065
49556590 381735.51 0.544
88106444 787668.256 0.034
90505991 196813.537 0.694
19535825 78274.522 0.036
12778403 567217.681 0.444
39989195 76459.961 0.236
56120821 5242.891 0.995
81137960 46446.741 0.243
27262566 530995.257 0.779
32557056 412740.615 0.115
10714138 35767.67 0.307
82199661 25617.825 0.243
62175464 362052.107 0.269
36380775 7171.928 0.547
47028584 13170.437 0.765
98864731 245654.998 0.748
80911108 678118.38 0.249
62478065 26875.112 0.529
1337499 381160.083 0.911
42255256 635593.291 0.712
75908512 522553.595 0.513
45572001 306311.134 0.944
17138373 36807.117 0.786
10371829 27113.897 0.087
74328364 98367.807 0.153
34772418 211775.078 0.599
41373233 26697.784 0.291
36317143 15412.858 0.499
44449359 418521.675 0.587
1294728 111147.079 0.931
53731806 33125.618 0.769
35468926 621064.411 0.53
74492499 170911.101 0.897
17077386 173198.738 0.335
52689771 148109.758 0.168
51248961 483682.217 0.947
17957190 278967.691 0.384
62699348 121045.431 0.328
58352212 307902.417 0.504
97383085 430099.863 0.171
9715285 290181.418 0.698
69821718 1142.53 0.51
63439251 255759.267 0.639
28725861 195804.826 0.952
15538885 326792.77 0.313
74663477 631884.645 0.405
14145778 457467.544 0.076
36864842 12369.217 0.296
11033573 98185.142 0.377
9903395 114174.064 0.636
98941843 54282.575 0.828
91470389 285911.128 0.759
37365655 357750.552 0.676
6195508 590983.016 0.189
80770622 130419.59 0.385
60646178 3135.356 0.947
47929849 189785.133 0.514
843760 118603.966 0.738
45087713 142985.137 0.262
63897658 476847.872 0.435
38110366 152213.984 0.561
20749449 329769.173 0.542
86859036 171184.064 0.569
96631268 563132.856 0.123
42544839 172908.944 0.721
5536875 234498.765 0.428
66799026 417436.456 0.061
89433499 493811.569 0.187
32548055 355554.962 0.11
74013201 192624.24 0.979
80057459 37986.202 0.674
59397627 934568.463 0.898
94324936 291930.038 0.029
13738914 294948.889 0.584
59136857 6957.405 0.935
67527489 4921.082 0.939
5323567 29198.775 0.511
21264433 206523.568 0.491
18980955 296792.11 0.639
37412012 672494.407 0.057
19547584 69596.327 0.311
