ID VALUE SCORE
72460473 12802.39965 0.03977
13979697 11204.25908 0.03998
83387744 444853.38305 0.04
35510184 550209.8379 0.04001
82429428 343088.9966 0.28648
63034465 134315.17726 0.04011
70392952 121595.50489 0.04027
66037890 288592.46576 0.47635
50616838 4583.35142 0.0406
7006400 100804.98019 0.0407
68014004 790662.62045 0.04093
49069129 237355.21207 0.04093
32059554 398580.59817 0.04103
51822933 348025.38242 0.04105
17800709 386566.26483 0.0412
67888544 2515.21373 0.04128
45867901 13990.56717 0.04151
61728544 325591.83039 0.04181
10603576 485167.94148 0.04223
73645635 388986.46976 0.04224
29116506 862866.31888 0.51012
38833416 437876.65142 0.04275
60777715 196039.7971 0.04341
83799816 206661.51887 0.04341
49444565 80316.80042 0.55989
46213470 141571.58944 0.04374
28199974 60464.15651 0.04379
94048862 10255.87547 0.04396
17548204 54308.07329 0.04442
84526398 122324.91722 0.04461
61024973 258330.8004 0.04522
76207635 94812.1193 0.04538
99620958 18879.71867 0.04575
61963763 134275.52305 0.04628
83531002 278400.6198 0.04632
95168280 301.71928 0.04683
1716677 161052.27937 0.04694
76724203 263363.88017 0.047
51977811 13232.14228 0.04706
24299282 21594.0309 0.04741
35122438 291048.3928 0.0475
23631307 317590.20678 0.04765
84026652 687452.48762 0.04793
8216461 18688.64418 0.04799
62741378 77469.253 0.04808
98323286 121278.77384 0.04818
42438666 62402.86281 0.04822
99661380 177079.076 0.04828
32541254 178022.18129 0.04887
72598974 17998.60548 0.04899
20334061 146186.91818 0.0495
81267231 39273.01265 0.05021
92524187 5989.26043 0.05032
19967835 273823.09236 0.05038
47137405 503529.93395 0.05075
9954703 187843.95906 0.05087
63984217 141614.28698 0.05089
10018040 541548.06471 0.05102
31511626 614811.04507 0.05111
34440235 340348.5225 0.05112
32942918 3889.51441 0.05174
69251331 117929.38534 0.05207
7073116 308967.26781 0.05228
59673410 442373.83079 0.05269
69526876 585706.73549 0.05295
15437469 735231.05469 0.05297
95010684 51190.40497 0.05334
24604295 495189.04057 0.05337
49410927 112112.48814 0.05343
8977520 220856.86166 0.05344
41598178 157884.57078 0.05476
90513536 107958.2671 0.05498
36221063 29399.47356 0.05534
22778802 5667.18823 0.05559
81567919 669342.41129 0.3468
80959442 262768.13289 0.05563
36137419 89405.6416 0.05571
4049243 1737.6869 0.05577
41348960 5167.04372 0.05596
75866723 16605.51228 0.05609
4126124 544794.42607 0.0563
99456717 110588.83763 0.05646
7653582 13569.77451 0.05657
88220474 561457.55504 0.05693
90408982 91378.99367 0.05712
91534902 235297.73324 0.0572
50687490 43174.23159 0.05732
23643091 725442.5627 0.05733
17962436 412083.44212 0.05778
97207730 51123.85568 0.92731
42288304 363664.98937 0.05787
18084137 524659.45941 0.05793
81259910 31760.35022 0.13998
83812506 327063.60323 0.05803
47234077 518428.55132 0.05811
74814562 356936.10106 0.05827
79893580 596063.61634 0.05845
95282373 545479.14118 0.05846
36013701 418907.96483 0.05882
3222407 25437.33664 0.05884
9427488 184328.50182 0.05886
63613500 215148.45819 0.05901
35856680 76507.08063 0.06017
68931680 121573.06129 0.06029
41221317 165476.79083 0.06049
72142480 100906.72842 0.06107
96691993 182192.18788 0.06125
66829825 188654.34166 0.06137
49700816 81969.2218 0.06148
6134633 38575.54823 0.06156
36376114 235413.20926 0.14415
92973440 299733.16427 0.06175
11521080 396586.9235 0.06199
48030520 128685.25011 0.06239
9770981 39951.82757 0.06295
81718230 56949.50862 0.06299
36332427 44482.59616 0.06319
21086486 299915.8898 0.06346
5860227 446164.17534 0.06368
54029231 6759.76345 0.06373
76727377 29275.39409 0.06382
96851464 367363.70545 0.06455
94096072 124280.03291 0.06497
53758175 125427.87451 0.06535
46108731 11130.25251 0.06543
33716264 318408.11574 0.06548
9579189 327018.14503 0.06607
28955580 682812.99168 0.06663
86088422 100325.56596 0.06667
18522629 61100.16765 0.0672
58451863 1293.55722 0.06734
93682049 71062.69054 0.06769
10635452 50402.48474 0.17976
16833431 333055.91917 0.06797
50853765 37119.66193 0.06832
48865551 46034.69671 0.06864
22785276 298345.4914 0.06872
42971288 498262.0588 0.06913
70866929 525615.87168 0.06927
51867749 332432.42484 0.06927
49886544 173752.20604 0.06961
34011895 59767.71985 0.39012
12884206 586117.52794 0.07014
40681016 60076.11173 0.07024
26657638 13153.97055 0.07042
14667643 360418.32637 0.07049
69237824 414856.79935 0.07054
47245392 411933.27262 0.07076
50220139 196052.48924 0.07101
13136772 345710.10915 0.07141
25477880 222030.30631 0.0716
85872794 167529.67154 0.07171
64999104 104675.62875 0.07238
78798311 45721.06475 0.07239
52853663 474291.54902 0.07247
43419146 104169.22664 0.07378
13906872 326618.00508 0.07381
77731027 110940.11908 0.07422
50421410 277299.20831 0.07423
90757867 91743.90032 0.07427
7199677 253893.59031 0.18431
83038924 11650.9268 0.18431
5633478 227213.96962 0.07434
55224052 324933.6894 0.67785
12870507 369801.42823 0.07555
9503567 772767.93202 0.07565
40123924 319859.90539 0.07637
99826535 578228.59784 0.07678
44892630 151442.17065 0.07692
99032270 554338.51272 0.07704
32401239 18182.11916 0.0772
30536040 327486.19475 0.07766
2107078 231266.61128 0.07768
26449512 612146.97757 0.77234
15425970 27104.76892 0.07777
69201101 307041.53951 0.07782
78345012 787031.65492 0.07784
7080556 254759.47147 0.07826
40641173 191474.86312 0.07831
64218948 61571.83885 0.07849
73753040 67661.50119 0.07861
73315246 333927.25836 0.07897
80077586 207985.70484 0.07936
21641749 12224.91172 0.07941
14065115 144446.52193 0.07944
495058 253714.92774 0.07959
48454599 208351.28932 0.07986
59058199 132284.35044 0.08028
3939738 32724.27144 0.08047
14959051 91663.78204 0.08082
47930015 102026.50549 0.08093
68400849 362133.1655 0.08099
36409991 106433.11106 0.08145
83028071 762779.37215 0.08177
94616122 91413.68033 0.08187
48889381 619046.55515 0.082
72350973 135120.35555 0.97561
75579210 458300.78644 0.0825
42397234 13011.28792 0.08254
29082969 76704.62617 0.08259
38039175 44879.82473 0.08265
26356294 189426.46121 0.08268
93802683 397726.61922 0.08282
28665791 521748.26248 0.08301
74995973 325335.22949 0.0831
66282960 309878.6507 0.08313
79033531 161786.50275 0.08316
65117889 38138.4374 0.08363
37930925 34646.67843 0.08403
25072007 223703.91355 0.08436
95285286 155890.09471 0.0847
40889820 488664.47765 0.08504
71332953 413758.90169 0.0851
96489286 252473.20462 0.08577
15127418 819582.97102 0.08577
30045025 198713.63282 0.08581
53403721 169651.71856 0.08584
2396813 588978.4865 0.12502
22828087 120248.06873 0.08607
59787140 42069.19577 0.08612
21453401 14686.72092 0.08669
66672883 138399.12661 0.08683
68543385 690443.83221 0.08702
47218158 399961.47857 0.0871
41687892 882069.23286 0.08712
89531341 249072.98617 0.08769
40464849 356272.37497 0.08815
13820716 156446.97872 0.08816
21888729 81290.0097 0.08822
1257651 100918.52159 0.08826
43305830 85754.32592 0.08844
38316852 636146.16833 0.0887
81560444 468310.96817 0.08871
78900645 36740.42864 0.0888
25073286 115790.68029 0.08881
94091711 419290.93845 0.08885
58336256 469811.70483 0.08898
55906713 683224.75432 0.08899
86278188 52.88623 0.089
51857216 142512.02294 0.08936
60365491 237460.4461 0.08945
98005611 14835.12624 0.08976
11361534 262056.89502 0.08982
21313729 426251.29063 0.08991
43520025 10975.2313 0.09052
8740133 93267.17305 0.09085
77720135 269763.33241 0.09097
50304443 177151.01289 0.09107
92106221 180134.60348 0.09124
27785755 51660.66475 0.09134
98152839 81190.22414 0.0922
30040867 415576.3023 0.09225
41171697 493827.52753 0.09274
17552296 358899.38077 0.0928
29731037 548958.24557 0.09297
96895033 132348.96003 0.09418
47880303 22983.96392 0.09431
53379827 234051.28103 0.09443
41534449 846866.23111 0.09475
24326738 374726.57755 0.09476
79575751 230052.85447 0.09482
68672888 178505.15092 0.0952
71238468 723005.81248 0.09524
77002302 146406.02414 0.09536
33404774 277368.50934 0.09543
55504466 337161.52616 0.09551
78273834 27759.91044 0.09565
26426071 854003.05955 0.0957
63593412 135215.43651 0.09579
86674630 97407.80262 0.09654
84776978 268756.42971 0.09654
40273169 18983.11182 0.09696
74207112 310307.91827 0.09697
82750375 369210.15058 0.0971
69214599 350984.37082 0.09724
57589766 421901.39695 0.09781
11276518 49332.83535 0.37944
60807620 226497.79626 0.09792
72788509 483827.96423 0.09831
10631621 223430.97159 0.09833
68491439 697038.88757 0.09846
28207542 20928.39729 0.09855
85974637 19361.92339 0.09857
13420690 60743.7065 0.09869
61589179 86402.60316 0.09874
85428349 388081.92651 0.09898
93884087 157445.62126 0.09917
63207090 155105.90645 0.09918
66900096 650886.1383 0.09934
39430463 570345.37803 0.98309
34467342 219790.65321 0.09976
37207576 318476.47625 0.09982
51665943 15618.49684 0.10017
22302967 383392.61535 0.10034
67613464 2635.68407 0.10053
65640896 325590.87381 0.10056
82635042 453724.15923 0.10081
82518486 461517.48745 0.10152
42506304 124.93008 0.10176
61622683 160609.87927 0.55798
25634636 256990.52948 0.10194
88808574 272229.54947 0.10248
52571481 52372.24535 0.1421
2948697 53851.61102 0.10296
96795632 278859.3506 0.10318
35757542 512930.75006 0.10338
85562403 17873.28368 0.10353
24439862 390638.83705 0.10368
68112014 122342.73122 0.10381
98901350 15595.17007 0.10384
73893470 380746.51644 0.10402
58685649 25363.60981 0.10444
30162221 26912.54008 0.10475
61372885 523819.4339 0.10572
66523927 749548.02703 0.10601
31809553 7585.82539 0.10603
72725016 34523.88436 0.10637
5789501 16372.09142 0.10666
20697255 231181.07628 0.03297
93334567 56856.96995 0.03297
25365761 164804.7033 0.10702
64956530 465694.67817 0.10715
63486554 74765.44369 0.10721
78977778 312317.34038 0.10732
31478366 335158.67567 0.10733
20276757 87663.02738 0.10737
27655991 383590.21712 0.66907
57256893 88864.88451 0.10774
18946143 4653.40366 0.10814
87076057 732769.8104 0.1082
67134772 625296.95647 0.1083
14035929 58385.58014 0.10836
7365384 417123.994 0.10856
6777777 27196.38894 0.1088
96401186 34636.7973 0.1089
32136300 136991.02117 0.10892
33908505 124738.97985 0.10921
81924730 28005.98613 0.10933
97589221 159476.10846 0.10939
79555404 897818.945 0.10958
72548107 112540.28297 0.10965
81278283 187614.67321 0.10983
99098654 132117.55867 0.11
24743278 500279.72541 0.11017
81076564 207640.26938 0.11059
99959177 262913.07377 0.11067
47986210 83761.01589 0.11073
75188877 97921.85142 0.85767
57219616 53918.20086 0.11106
38036366 103767.43133 0.11106
97401362 61318.74067 0.1118
66633206 271609.44174 0.11181
17325085 133909.76413 0.11192
77395780 572696.91051 0.11195
5089523 6986.06719 0.1123
58651121 224010.81321 0.11241
64781098 43941.79243 0.11258
46265382 282656.01124 0.11265
17632275 222847.65176 0.11297
87387524 318763.09857 0.11318
60048302 179137.85018 0.11344
17952892 270999.68808 0.11362
8703364 214910.66528 0.11367
57966185 303183.33751 0.11367
86216524 210229.81854 0.11412
25136748 90612.51772 0.1142
20718643 94813.76336 0.1142
72249253 14984.3489 0.1144
26108034 249080.75883 0.11476
88906927 489337.42125 0.11483
20907071 176407.16082 0.11502
53765916 90794.54291 0.11502
63829488 902041.32563 0.11528
51066864 68347.21852 0.11592
56267994 3961.67057 0.11609
71348793 47109.5301 0.11613
71534053 231811.01585 0.11621
85272259 459355.58319 0.11641
97524157 537914.6018 0.11678
43504800 364343.76396 0.11686
33231065 306632.56495 0.11762
62250743 45999.01798 0.11779
89655273 121740.61575 0.74366
75591174 615332.02811 0.11797
66595859 80949.15667 0.11828
63777533 86018.68554 0.1183
46366457 154357.11735 0.75536
55817362 1146.13058 0.11853
18461866 53667.9368 0.11862
80154227 236521.7224 0.11866
72231792 621251.95375 0.11884
16936773 22704.68354 0.11892
94890542 618257.46962 0.11921
93869377 406496.85426 0.11921
71801679 644346.72 0.11929
97675495 97963.36163 0.11954
57441737 54513.98092 0.11957
66733509 552022.99293 0.32181
3651541 323356.56912 0.1198
58359557 166457.3268 0.12006
369191 149471.85242 0.12021
58403499 29653.01569 0.12054
25591292 615847.95593 0.12097
63533451 211555.52892 0.12121
42580911 365078.30328 0.12134
7081511 164089.21196 0.12185
2560219 316928.89888 0.12318
91347207 217386.42389 0.12358
85958893 65500.26187 0.12421
94567257 52428.25273 0.12422
99588498 540403.09717 0.12448
90595756 533277.48496 0.08597
490553 2560.62707 0.12509
73171878 270673.92243 0.12509
39199170 585132.68618 0.12516
11441415 54549.53679 0.12529
46039469 362407.2042 0.12534
55031316 343235.4054 0.12578
51076852 417105.29356 0.12602
94235020 235219.035 0.12649
34253129 314768.74894 0.12715
72925814 169585.0212 0.12739
37866402 735321.4191 0.12741
23084864 638338.07765 0.12757
6712433 515406.02765 0.12777
8664785 431054.46963 0.12825
56770672 249242.33938 0.12835
92672555 12032.71086 0.12839
47752753 27303.34263 0.12856
26474802 16526.43793 0.12857
21477923 227605.75214 0.12863
79499244 59527.55593 0.12868
16423440 241203.66113 0.12902
78390943 18228.06626 0.12903
69223267 574.2143 0.12935
17347135 205883.0551 0.74547
65390253 118861.10644 0.13012
54350583 565504.43146 0.13022
58499523 323477.42717 0.13083
28529253 513339.72284 0.13108
27346884 587894.56535 0.13161
70793222 91843.06096 0.13163
13573828 244428.9952 0.13207
74766978 428947.24522 0.54901
64594424 345086.22727 0.13282
69831210 345725.41408 0.13299
27059606 10400.01658 0.13377
58126560 30510.34463 0.13396
38107500 176390.22346 0.13398
35128155 569131.79607 0.13403
77004890 398632.48105 0.13426
29880692 455193.04145 0.13431
357527 36703.44879 0.13433
54576731 131224.15976 0.13472
23290685 331657.6115 0.13472
44511334 74189.67787 0.1349
38474552 756036.42272 0.13498
1452555 261502.63005 0.13523
28658752 303640.38155 0.1358
7502764 281823.81856 0.13611
17357618 310133.42797 0.13624
84718101 369301.55537 0.13635
42504778 325780.32365 0.1365
48166002 23017.81996 0.13652
84419175 593841.61289 0.79217
7262965 649587.17405 0.13685
60993309 698781.50678 0.13691
22489557 166412.63226 0.13691
85069935 77576.50171 0.37423
96065252 13026.26915 0.13741
56728713 116146.56227 0.13748
14173994 8630.38575 0.13752
15164822 2932.69112 0.13759
38617356 602754.11911 0.13771
86213374 337208.13128 0.13774
25159579 280903.21138 0.13785
43106217 68783.061 0.13849
56952200 140521.42004 0.13873
88768495 620559.46627 0.13888
87577863 161651.65563 0.13908
74509797 308541.3111 0.13918
39684465 41618.88078 0.13923
73500656 317215.67721 0.13976
34459284 318868.40664 0.13978
78464862 675665.41608 0.13981
43570595 155498.05957 0.13994
86580772 86862.11863 0.05795
51536804 462518.16898 0.14008
44488766 887333.30892 0.14014
45324076 413840.29849 0.14029
14769858 29984.96875 0.1404
22690331 178107.12133 0.1404
85167285 5255.41166 0.14069
80733225 444051.91484 0.14113
59876715 39186.24059 0.14117
63477877 548563.53261 0.14155
14413895 163130.04777 0.14174
64899009 135322.85609 0.14186
22288094 222309.37872 0.14198
96063715 71830.40761 0.1028
63180657 161719.46734 0.14222
15991993 78854.99561 0.14254
25707733 38542.13532 0.14275
43520507 94488.43937 0.14275
11676940 40281.79861 0.14281
8749178 784891.74473 0.14283
90865118 96755.69539 0.14306
45330246 207353.79585 0.52102
26136058 656214.14077 0.0616
1930326 290369.30852 0.14454
17375846 23750.48303 0.14486
46081928 2592.803 0.14489
61204092 404709.61332 0.14501
45583768 284493.58932 0.14507
5791221 27677.89387 0.1451
6958022 454754.24332 0.1452
37364189 464393.22462 0.14558
78062388 10070.60613 0.14561
74301851 129845.92947 0.14576
28078849 351517.30724 0.14597
67087968 223879.5662 0.14604
92996156 780564.48884 0.14611
59564318 374579.21263 0.14615
41704323 626550.14641 0.14651
41452778 466123.08734 0.14686
42983812 132062.82893 0.1471
33520327 128974.98676 0.14732
79757434 38059.53194 0.14783
18823565 45465.74614 0.14791
88962878 256624.90285 0.14802
58871393 86810.49922 0.14823
75880842 225533.38878 0.1491
23794972 333506.10099 0.14915
68375921 116852.9757 0.14923
60135523 35237.27804 0.40894
80667598 128478.46865 0.14978
7482997 70377.79062 0.88598
48566631 54546.82228 0.15002
16349903 466962.42479 0.1503
63409529 812009.55691 0.1507
79380629 376665.36031 0.1507
95553417 204306.254 0.15077
65333107 56900.00487 0.73783
66346607 78509.34536 0.73783
59241414 101954.74179 0.15104
49358657 120573.26029 0.15106
3523104 18293.98931 0.15143
45510601 33753.50033 0.15158
55709699 205379.98902 0.15159
94153764 488522.39873 0.1517
9797391 13524.13348 0.15187
48394498 219607.79574 0.152
39435508 63155.29768 0.15232
81566009 171426.25255 0.15234
56216206 598503.8958 0.15238
13793010 750735.07843 0.1524
77214153 148018.39051 0.15345
74951142 176207.37436 0.15348
45315675 30554.35978 0.15349
66639504 70729.98124 0.15369
72100598 153642.87853 0.1537
1029292 171829.00763 0.1538
51647359 551136.89064 0.72637
87979413 88879.73383 0.15394
70854420 56948.96372 0.15399
4896908 142550.6249 0.15509
45860857 902976.11931 0.15512
46631304 3918.14496 0.15513
35034893 508008.86422 0.15523
59811920 183799.38908 0.15548
78749194 92250.95538 0.15553
11970459 237746.60749 0.15557
91215244 323198.18296 0.15563
30149882 8471.70437 0.15572
78823207 56262.15435 0.15601
3166010 85143.81386 0.15602
80138040 4084.90745 0.15664
17743677 7466.30967 0.15696
2545265 142790.0212 0.1571
98185763 226513.4762 0.15736
3361385 57480.50815 0.15759
43451449 232455.49371 0.15763
1042138 79012.51039 0.15765
93202173 177495.82704 0.15772
7681543 894944.64837 0.15779
93000851 556684.56451 0.15781
19724500 281653.41272 0.15788
94887912 107024.1372 0.15791
93226492 889193.71237 0.15858
19730209 15646.1185 0.15886
93503998 60304.10632 0.15891
6561426 643428.29079 0.15897
56023057 178575.18223 0.15914
95523452 68939.48803 0.15925
65287022 656940.19018 0.15937
77851124 94589.28837 0.1594
28569590 130876.78271 0.15953
14153938 3426.8839 0.16017
79304785 435949.27022 0.16018
85633394 405759.07765 0.1604
94510427 165713.48417 0.16058
65131952 94843.68425 0.16097
62673703 134818.23258 0.16119
91723994 269613.23793 0.1613
68205615 355564.03113 0.16187
67165540 77747.93207 0.16217
4291396 395610.17594 0.1624
87738416 371355.54511 0.16262
51434295 43295.18936 0.16267
57053437 680783.49938 0.16298
83349743 126852.72973 0.16305
28691459 343599.21141 0.16305
13469603 861467.28168 0.16332
34882702 402493.84365 0.16336
39101601 382499.66263 0.16378
42688783 659498.43042 0.16387
95700774 214483.32875 0.16434
26492042 30987.53011 0.16443
81622218 66765.35732 0.16465
68588495 294620.48169 0.16524
54044806 265831.88415 0.16569
75898431 19346.92523 0.16593
73145596 310457.63676 0.16615
56598831 958689.5825 0.16619
50270006 44665.81029 0.16633
12858007 56382.81189 0.16645
8054140 94961.82126 0.16652
16328442 452832.3823 0.16696
54623582 21462.16435 0.16725
5687183 164093.80182 0.1673
49581922 506693.87257 0.16855
77524251 208935.85823 0.1686
53569457 51158.63945 0.16862
33238353 188518.08521 0.16879
7169085 306281.53856 0.16936
96192123 89211.51718 0.16988
83487290 287142.88176 0.44127
63132653 52598.41995 0.16991
3728668 305764.07629 0.17017
42741908 341836.86228 0.17035
16675323 91514.17151 0.17038
64109095 620825.92879 0.17071
52635811 514515.70881 0.17077
55066464 103123.17727 0.17077
8803127 734540.771 0.17086
24682286 685142.79711 0.40198
94304352 112425.9687 0.17116
34173371 216699.06052 0.17118
19082915 62175.5439 0.1719
71558973 300442.66775 0.17278
96502049 52724.43163 0.17296
3683639 435281.23224 0.17304
47089012 301447.69509 0.17319
81655567 711851.96887 0.1735
47632068 490863.31622 0.17351
68113339 13675.52798 0.17358
45303667 84685.3892 0.1736
65625379 1806.93356 0.17378
19383670 318275.47642 0.17388
99552316 69805.96967 0.17402
63477584 412966.33422 0.17412
79304786 480204.09796 0.17428
45479432 145137.54438 0.22734
18525502 921522.4116 0.17475
44694079 73457.14712 0.17505
2981373 189115.7599 0.17562
96329982 309663.3071 0.17569
94840343 9727.46817 0.17594
83239788 613207.30678 0.17652
32922401 246929.01863 0.17699
39605157 211425.32374 0.17712
12621730 15766.17472 0.1774
35099762 743461.42724 0.17761
67303499 139080.01156 0.178
27049497 42898.06462 0.17809
4251504 99045.51297 0.17817
88926664 695606.72312 0.17827
89523032 274091.94804 0.17831
57183960 498735.83374 0.17878
67355934 273001.38152 0.17879
32685628 816172.4255 0.17909
68703258 376359.65172 0.1793
33123386 36214.3511 0.1794
46986453 87543.68488 0.17947
31488115 174526.78023 0.17948
94563930 45761.265 0.1795
62110044 33149.88032 0.17959
86115767 437086.53251 0.39506
37389931 193920.74184 0.17977
74942272 287736.57313 0.17986
27605146 1937.90988 0.17988
92865448 223628.33741 0.17988
85525671 265611.9395 0.17995
18879317 314728.7288 0.18014
98519907 135162.93218 0.1803
25446384 572706.28201 0.18058
85723213 83452.79078 0.17093
59205828 536659.80118 0.18133
85374100 382619.0283 0.70665
37350772 678280.87787 0.18144
25171841 406836.67178 0.18179
27091488 323280.69424 0.1818
31227364 248719.76377 0.18183
24319253 369539.06381 0.18193
22686980 195804.76467 0.87144
56338448 766466.61494 0.18204
96301331 81919.39173 0.18208
4065079 60568.32737 0.18233
62561880 28946.48129 0.18234
45906328 63439.15012 0.18239
62852975 5968.90626 0.18243
84356621 211121.69971 0.18254
24829411 49437.4935 0.99214
22629252 17595.99644 0.1831
60045055 585560.43129 0.18339
34566009 269594.79175 0.18365
60949998 469336.94978 0.18368
74256028 166444.29363 0.18404
91665345 152098.10858 0.07428
87554323 43622.26238 0.18436
18702185 477367.22303 0.18447
45685013 344587.6565 0.1853
75525171 88979.68317 0.18561
65830629 432047.8681 0.18609
33742278 13086.44631 0.18624
83749641 684852.10984 0.18627
48244931 378450.48453 0.18633
65511497 921875.44894 0.18661
57047583 79038.10479 0.18673
38273912 202106.56993 0.18683
42666998 455291.41305 0.18687
42954762 114054.77137 0.18736
74922689 249885.61825 0.18771
12227155 9734.8808 0.18778
2235370 550419.39861 0.18852
90131424 284933.20712 0.18862
24685410 509159.17547 0.18918
31206265 192772.92378 0.18939
85476321 242874.32329 0.18969
968256 40984.23095 0.18973
