ID VALUE SCORE
77851280 47936.62161 0.00397
13805945 417355.87436 0.00397
38526877 690676.57242 0.00398
96993691 590719.14325 0.00399
73583942 159188.3231 0.004
57541568 781406.87646 0.00401
81941578 267952.5993 0.00403
97041711 53307.17851 0.00405
81122324 81168.82543 0.00406
90634647 139707.60032 0.00407
77391650 194108.41009 0.00411
7656751 40425.7099 0.00412
78273360 73314.21707 0.00413
51763426 147433.27678 0.00419
4471279 24936.42141 0.00423
30071167 14360.73555 0.00426
47924316 60550.13124 0.00428
37032999 133376.97974 0.00433
37202397 332896.91477 0.0044
97958084 436817.21974 0.00441
48347382 617847.78238 0.00442
3138430 233057.31485 0.00443
68428424 297698.95897 0.00443
61941741 599417.49886 0.00444
7333215 85711.66126 0.00448
59123850 24252.59936 0.00451
46122845 262736.8271 0.00455
71925516 78046.88357 0.0046
83537351 523186.86109 0.00461
1811109 157741.1315 0.00465
61397149 218521.72783 0.00466
74650697 280169.07622 0.00476
30982009 205861.40651 0.00478
29826174 89262.52646 0.00479
17546129 2957.01061 0.00479
59909693 239285.39062 0.0048
89658615 24421.56722 0.00482
45183397 109970.501 0.00482
28712045 123767.01202 0.00483
76335318 63122.82329 0.00486
67544369 200781.69068 0.00488
6982213 107946.08947 0.00489
96433886 387824.02754 0.00494
84327822 626424.52821 0.00494
84697825 575952.40989 0.00495
99637562 182914.69054 0.00498
28514293 78450.27925 0.00499
60905433 185949.73029 0.005
62530897 619531.23015 0.00502
9879127 80286.50587 0.00504
20446648 94274.48341 0.00506
22327965 77046.96801 0.0051
470532 81709.75473 0.00512
10027574 691859.95968 0.00515
59704986 261770.55134 0.00516
12781260 193406.74436 0.00518
24898182 698195.71572 0.00524
48452863 265064.82948 0.00524
56354438 441755.14493 0.00525
67678163 651471.10213 0.00527
7703974 72449.53064 0.00529
52451450 51837.01616 0.00532
94307998 31137.33902 0.00533
56563875 68268.24871 0.00535
11998971 39749.85002 0.00536
19063940 58041.79788 0.00536
95779740 298891.38822 0.00542
44616152 269383.84871 0.00543
84398604 23501.16083 0.00545
67139989 689095.18941 0.00547
82988785 617708.80861 0.00549
36614359 248160.79501 0.00551
12720713 53249.61126 0.00553
16910552 245353.54202 0.00555
61070399 379320.8695 0.00555
44934991 383829.46252 0.00556
61291454 309614.15362 0.00556
12856421 22272.84918 0.00557
34435668 56340.49292 0.00561
83716602 423567.00278 0.00563
373982 105329.36577 0.00572
84184293 523641.71126 0.00572
9369686 20948.07778 0.00576
72115573 6474.37123 0.00576
62056296 7270.62681 0.00578
97248598 882628.09462 0.00584
51367475 39109.10807 0.00586
73740335 294926.62339 0.00588
31361998 50147.21382 0.00588
7921160 689266.78783 0.00589
68399547 566397.10505 0.00589
51134999 483371.77307 0.0059
23844126 133773.86888 0.0059
52507380 119106.0491 0.00592
1872022 243057.68811 0.00594
32033393 14493.19262 0.00594
65330186 585298.26347 0.00595
31811758 66756.91753 0.00599
43766972 335703.45608 0.00602
52645257 36485.17601 0.00604
71437629 110889.49885 0.00608
83409652 649618.06629 0.00611
47237876 46609.31587 0.00613
5729450 460111.80279 0.00615
41751735 162229.0255 0.00615
21543503 351971.04151 0.00618
66254675 720849.573 0.00621
30109626 529194.61877 0.00622
85170446 297658.12437 0.00632
76557648 149748.87933 0.00634
59473545 79677.46577 0.00637
48351738 266490.44837 0.00637
63894939 439998.17136 0.00638
75083017 774869.91116 0.00641
6135414 50781.70955 0.00641
10074537 100978.63746 0.00644
62615771 181890.96335 0.00646
71650867 736562.40087 0.00647
58908341 103803.07042 0.00647
67099143 379160.71759 0.00648
66861652 187401.86689 0.00651
58716848 665368.24428 0.00653
35570228 643101.05755 0.00653
92936544 192486.72081 0.00655
678772 281545.84659 0.00656
77497455 368461.37467 0.00656
36938900 85135.2591 0.00656
97116296 187142.56237 0.00657
84949173 7244.6238 0.0066
93856378 15585.07195 0.0066
85903905 72578.33806 0.00662
73494924 22126.96206 0.00663
88516375 35128.34947 0.00665
77602370 202062.45402 0.00669
70989737 263887.87245 0.00671
4313019 365817.3356 0.00673
46609791 67179.59143 0.00674
11795587 534475.20043 0.00675
94538688 40203.31629 0.00679
40968965 2542.46462 0.0068
49829304 123630.63422 0.00681
89353770 154073.43728 0.00683
26109289 403636.31173 0.00683
64128019 209971.13719 0.00685
71803063 24434.81458 0.00685
92011619 530629.51523 0.00686
73743461 339324.58694 0.0069
22735395 379859.87224 0.00691
62547406 215610.35581 0.00695
77778975 1511.43781 0.007
85409943 250201.14124 0.00701
96802793 505149.8914 0.00712
5950359 189553.89107 0.00714
10260035 438124.69363 0.00717
76051792 568883.8669 0.00717
87322395 413185.84203 0.00718
39674425 540977.19819 0.0072
25657703 287926.40436 0.00722
60851625 122767.38526 0.00723
18844079 78342.56302 0.00727
99774721 23974.8164 0.00731
83154776 110811.78791 0.00738
60782785 75357.99364 0.0074
74143170 618963.59807 0.00745
94936659 44538.41117 0.00745
85791233 40799.97212 0.00749
55352682 80730.27986 0.00749
84236858 762512.3573 0.00749
50728132 740632.89992 0.0075
9812884 297894.79288 0.00751
7754250 154805.32233 0.00752
55915218 118559.21537 0.00753
78606762 10690.56793 0.00754
16091457 37333.17749 0.00755
33073072 43318.76568 0.00756
14716920 77254.58129 0.00756
86410184 725326.65795 0.00757
99543037 613519.43631 0.00758
83463172 565742.14158 0.00759
33315818 236564.15455 0.00761
22926189 88298.38511 0.00761
54246934 218702.17315 0.00761
79740878 143073.67605 0.00761
98682171 95663.86901 0.00767
44720089 419933.68194 0.00768
91955464 418230.19822 0.00769
9778016 71997.75265 0.00775
56937102 44450.22167 0.0078
84016474 583309.21699 0.00784
95526330 470358.90885 0.00785
6202371 506850.3238 0.00786
23932786 314127.25401 0.00787
33367485 80978.20654 0.0079
27768460 459981.56914 0.00794
38658084 62776.9546 0.00794
13851472 2516.85035 0.00795
8535926 48147.70751 0.00795
67981933 73501.67893 0.00799
275746 367853.42117 0.00801
97537969 383938.97498 0.00802
45108668 568545.28783 0.00804
7581746 224551.84471 0.00804
11807409 607225.16221 0.00806
98325192 278409.98957 0.00813
27416030 101378.69521 0.00816
31981924 340809.07542 0.00818
71478490 20744.74718 0.00825
42744634 55282.63355 0.00828
60026565 632047.55396 0.0083
46313292 82683.59141 0.0083
43127061 149697.01955 0.0083
47914042 474787.50148 0.00831
45383964 61390.7714 0.00834
26724033 131843.07474 0.00836
30847971 474835.82209 0.00836
483521 208590.67686 0.00837
89325823 137608.11196 0.00838
52725581 699399.685 0.00839
61692975 114297.8687 0.0084
90991906 37903.1104 0.00842
57554115 18219.14299 0.00842
64077532 18683.54857 0.00854
38569945 19940.61361 0.00855
61390584 272667.43619 0.00859
26096065 170947.00089 0.00859
77316394 76541.32162 0.0086
5873601 30031.15701 0.00863
96581015 92683.50354 0.00864
23876583 34715.35656 0.00867
62691513 504256.61663 0.00868
99696937 34783.08825 0.0087
40187601 588274.91722 0.00872
30868810 102042.23259 0.00873
7217959 314327.92217 0.00877
57909163 82581.34852 0.0088
41826125 578715.78452 0.00882
16874652 535479.00283 0.00883
47659761 230272.92808 0.00884
67527800 562803.48737 0.00885
17875488 123441.56794 0.00885
31019604 275428.57571 0.00887
21459836 836356.28445 0.00888
95494465 12393.93437 0.00889
64853091 663535.30739 0.00894
33896302 48582.14704 0.00894
92668041 225165.55303 0.00895
42104943 207126.77333 0.009
3923432 109474.14465 0.009
98683533 218495.85589 0.00902
50216555 42431.45806 0.00907
11869336 476517.22867 0.00908
90438079 425278.21931 0.00918
34669274 243259.77486 0.0092
24976363 195.71253 0.00922
32615664 321559.37286 0.00923
87814667 87020.51827 0.00923
29698123 781824.26855 0.00925
74212316 71498.94796 0.00926
55912593 165951.50332 0.00926
30772267 331727.79826 0.00926
3955591 121705.22388 0.00927
9846145 408539.77395 0.00928
85551089 3.89854 0.0093
73926374 353880.81835 0.00932
77244665 42257.56846 0.00935
9876947 208930.07429 0.00938
99611576 11586.35884 0.00939
89058736 79050.10665 0.00939
58939051 641084.99556 0.00941
45358525 131124.61807 0.00942
5426894 16140.38792 0.00947
95283828 63591.65534 0.00948
88385078 508737.7388 0.00948
31466598 27498.08718 0.0095
90674936 42854.6269 0.0095
97311888 71137.09777 0.00952
90623474 532877.14046 0.00956
11249498 111742.97662 0.00957
5533153 146975.19799 0.00958
83268452 484395.73001 0.0096
21845207 380805.88203 0.00961
574256 455808.77563 0.00964
29223436 762492.06138 0.00967
96360089 373729.76589 0.00967
34823381 655824.45895 0.00967
87065233 516254.50166 0.00968
23091210 165180.72533 0.0097
98524189 54928.73424 0.00971
69432835 481047.3765 0.00974
10585789 21042.48205 0.00975
10879793 548182.79063 0.00978
27067981 149517.05271 0.00983
81823541 501644.31905 0.00984
62778662 105121.34074 0.00984
9938988 455639.07339 0.00984
72888735 196336.76757 0.00987
62301747 249308.35746 0.00989
77953640 559884.81886 0.00989
11459039 310183.19296 0.00993
82002209 29684.85626 0.00995
18920532 268881.48145 0.00995
52638552 48884.05983 0.00995
61012069 33039.44014 0.00996
28348291 35233.553 0.00997
63652731 22142.34404 0.01
19144943 61573.65099 0.01
58161669 915898.08915 0.01002
11694730 206176.45217 0.01004
86294674 548579.86229 0.01005
24661924 526896.16876 0.01006
95609648 829443.88635 0.01009
99243282 596837.90394 0.01009
9015771 104890.71939 0.0101
4214922 279164.2708 0.01013
68060950 134335.90042 0.01016
75765219 481555.00312 0.01017
75059138 442179.12642 0.01019
22809204 25918.05293 0.01019
71191910 466082.92919 0.0102
93244621 194088.35663 0.01022
34601757 128326.20935 0.01024
15122111 762677.25616 0.01025
36037818 898840.6822 0.01026
41486716 206257.00296 0.01027
18730476 733909.83859 0.01029
48349044 191459.46691 0.01029
44847801 225166.58556 0.0103
43869255 159416.81957 0.01035
27651012 198870.38843 0.01039
97867770 336390.43948 0.01041
34388784 33152.51663 0.01042
44971152 332425.92881 0.01049
9008094 281510.13654 0.01053
95077996 473890.75446 0.01054
97363901 200309.98098 0.01055
20281130 479900.86448 0.01056
4623081 382874.30759 0.01056
16715589 43366.87632 0.0106
70523440 18639.89869 0.01063
67167544 82385.63511 0.01063
74149003 450163.90519 0.01064
24610465 214698.76182 0.01065
44599177 610696.44143 0.01065
65292856 208692.54502 0.01066
17977530 145959.45212 0.01067
95942232 67354.71743 0.01067
24579756 694021.13653 0.01068
7793667 36263.5553 0.01069
44688992 424086.11383 0.0107
27247094 195334.50773 0.0107
19114340 33778.42712 0.01072
995029 109361.91303 0.01074
50012237 161179.56586 0.01078
40146726 668111.19425 0.01087
96688429 392205.42174 0.01088
55996604 636776.68426 0.01091
72683742 110186.63234 0.01095
59064953 197353.36419 0.01096
31162366 357540.53668 0.01098
28860857 695927.69788 0.011
64771409 41090.58286 0.011
2859230 282440.88851 0.01103
47000136 305249.46147 0.01109
93429888 865619.68768 0.01112
68565617 380606.92871 0.01115
5452488 43185.61599 0.01115
42202833 544758.77183 0.01116
36488801 282100.42048 0.01116
22062026 225952.52305 0.01118
71346130 473921.7925 0.01121
76652193 168144.84159 0.01121
15738960 2248.39342 0.01124
5101357 679502.79725 0.01125
3051278 264046.35929 0.01127
26146876 269031.89468 0.01128
92975139 427142.18906 0.01128
47293263 23542.70407 0.01133
67507679 11175.36493 0.01136
28279848 349628.04944 0.01137
62978812 20174.21909 0.01138
20827808 186893.59058 0.0114
13590204 166483.74995 0.01141
54950451 82727.83634 0.01142
57825977 55066.02983 0.01142
2477140 157446.7307 0.01144
34215177 357996.65175 0.01146
32973645 594164.42993 0.01149
55160188 128351.11733 0.01153
59472923 616855.29402 0.01157
67229377 34809.38856 0.01157
78097058 401351.38139 0.01158
25961403 103550.2448 0.01162
50828470 260028.24707 0.01162
2162141 192801.3434 0.01163
54369705 255312.30182 0.01164
14368118 112209.49218 0.01165
39225139 37751.27515 0.01166
33969398 151816.6141 0.01172
43357638 132018.25165 0.01173
57270048 42174.61438 0.01174
75954970 67124.12595 0.01176
31254226 565272.68676 0.0118
67102945 815674.20315 0.0118
29010062 55402.95018 0.01181
33397624 220602.46095 0.01181
49093674 99635.31264 0.01184
64232474 142295.97671 0.01185
90386547 347444.71442 0.01185
85352735 368974.93584 0.01187
73009413 296592.34701 0.01188
13755722 698084.02527 0.01189
23525823 184491.5202 0.0119
86323525 191493.75706 0.0119
20099300 156126.23658 0.01192
92231322 292531.34107 0.01193
44050980 28815.19407 0.01194
32372107 220170.28719 0.01195
21528855 257723.47079 0.01196
93891907 132621.38094 0.01199
61112981 828754.31811 0.01199
51299245 99805.73534 0.01201
92224257 188845.82285 0.01205
19364448 383498.29093 0.01205
88859174 342340.02049 0.01208
40739789 211890.5237 0.01209
53554416 1001.98886 0.01211
78156050 17644.3525 0.01211
62679978 16697.17345 0.01211
81533867 89995.97822 0.01211
30967438 85046.41078 0.01211
24675813 94217.04451 0.01217
57752898 36360.79385 0.01218
39671149 155483.91708 0.01222
68996819 219431.81679 0.01225
19709759 306418.61089 0.01227
31516020 23486.78902 0.01228
44837022 96430.45168 0.01228
46048693 477672.27189 0.0123
34558590 101463.81035 0.01231
5753381 182151.06904 0.01231
2752888 260965.41603 0.01233
8851128 53561.77649 0.01234
65541232 179748.94094 0.01234
37798246 121401.53371 0.01235
69290329 160993.40226 0.01237
62886730 131323.58276 0.01239
82629993 81280.54465 0.01246
67772529 221002.63203 0.01247
10648523 311895.03552 0.01248
79733190 583904.39304 0.0125
34169324 168035.49417 0.01251
1993262 662814.28549 0.01257
44834828 210444.22547 0.01257
63889534 412869.89431 0.01259
72954536 115515.59982 0.01259
35464025 366514.43988 0.01259
11228940 385992.91857 0.0126
62282403 31156.74533 0.01265
18872961 525600.36073 0.01265
89841972 192212.24539 0.01268
57287868 1709.68508 0.01268
57078605 86196.14109 0.0127
60489428 497690.55645 0.0127
44120991 473954.30537 0.0128
56941740 415498.37296 0.0128
39261812 164078.02346 0.01281
65663866 285302.06026 0.01284
91163935 50621.97279 0.01287
36600770 857841.63956 0.0129
72153159 35137.79983 0.01291
81811803 42059.64763 0.01293
96610794 205588.6127 0.01298
57827901 684689.12769 0.01299
19449910 469986.48726 0.01301
80515032 72414.28933 0.01302
20931081 38984.29715 0.01303
30311967 146908.55283 0.01304
70419214 62205.48345 0.01308
78584172 45319.38516 0.01309
61878611 541948.62051 0.01313
77179624 107872.07335 0.01313
25188238 231894.38895 0.01314
38498727 449591.75377 0.01315
8072417 48946.46725 0.01316
57566404 192276.34525 0.01319
52735506 453384.13294 0.01324
64483595 529226.19657 0.01324
21676181 39438.7247 0.01325
99368411 336702.53546 0.01325
43558805 626685.51447 0.01327
89722341 177458.19556 0.01328
85540592 75185.90166 0.01329
16122251 425391.38316 0.01331
93773789 21236.4491 0.01331
58384135 19379.78816 0.01335
96584867 7061.35454 0.01337
59997394 316761.63305 0.01337
8509425 172020.14556 0.01338
7754691 495649.47313 0.01338
52585055 60039.2324 0.0134
26196287 19254.48792 0.01347
7197392 438217.40189 0.01349
97324736 545491.51503 0.01352
29950738 753093.21536 0.01352
41680048 13484.13105 0.01353
49750009 5775.12731 0.01353
98855344 154545.07426 0.01353
86175581 476674.71886 0.01354
76356276 84041.11965 0.01359
52389834 167896.53258 0.01359
96673286 34469.71786 0.01363
31615947 391611.52196 0.01363
42121150 80043.11229 0.01364
6779500 264832.08624 0.01374
92903147 56099.91286 0.01375
29967755 379913.23893 0.01377
92086531 696762.07583 0.01377
44030137 163111.53801 0.01381
18409989 32949.75384 0.01382
53011384 14041.57733 0.01385
87484544 162504.18847 0.01392
13563136 121027.44679 0.01393
70933570 391147.04955 0.01398
86954284 130344.70479 0.01402
26025542 336950.63927 0.01405
54625994 601990.14473 0.01407
81834664 16836.63288 0.01407
45285481 77639.0361 0.01408
55883403 195396.70537 0.01408
51727705 583460.13439 0.0141
61724906 100118.28511 0.0141
57498067 342234.89628 0.01415
1615074 5475.47431 0.01417
19020248 408367.91721 0.01419
89723810 250310.13552 0.01421
28733990 107653.85509 0.01425
89484374 166060.08695 0.01425
50550620 24894.82851 0.01426
83922708 11915.90795 0.01427
87086734 439814.31822 0.01428
83277271 515035.22735 0.01429
54110479 16869.60321 0.0143
34278097 19567.75197 0.01432
20713890 273810.80932 0.01433
30437435 178461.871 0.01433
41169605 164850.68728 0.01434
92228285 22517.55539 0.01434
33548054 71895.53202 0.01439
24417741 96173.0785 0.0144
65437023 67667.89215 0.0144
84627450 5485.58573 0.01442
35183167 226274.27747 0.01443
91125124 488196.28227 0.01445
62342600 14170.98549 0.01447
42317751 239809.87242 0.01447
46068875 79552.91294 0.01448
61624751 44344.59604 0.01451
3471906 292038.55608 0.01453
3539647 448614.39721 0.01455
98968375 2842.59913 0.01457
83287906 78787.09697 0.01461
6304584 67405.4788 0.01463
45528542 31240.76095 0.01465
82822688 533568.45294 0.01466
6116796 55337.22284 0.01467
86487586 544348.70694 0.01473
67397833 446716.06116 0.01474
49529716 330338.79309 0.01475
40368884 10268.06693 0.01476
22123196 319263.5192 0.01476
81595246 453220.02374 0.01478
79584526 365366.78385 0.01479
24346511 251339.03548 0.0148
91229515 194957.1501 0.01482
58161171 314356.18681 0.01482
60216040 128402.03774 0.01486
80307006 28198.73679 0.01487
48598572 195601.16642 0.0149
61120560 14698.53481 0.01493
58437057 119230.19845 0.01498
79092262 294810.33025 0.01499
56639208 117872.62571 0.01499
66691043 727913.43584 0.01501
26634581 137900.2702 0.01503
17884512 145644.17597 0.01504
84645057 165083.04015 0.01511
57813532 102891.59059 0.01513
20579741 141921.6432 0.01513
67204160 145068.51239 0.01513
55578166 268156.8787 0.01517
81668092 75775.41984 0.01517
63225982 132668.86585 0.01518
18727359 89463.14326 0.01518
61708713 165758.86548 0.01519
2780718 173151.0167 0.01521
88216324 340207.95513 0.01522
3972437 325205.97924 0.01526
50307170 1076.75331 0.01529
33194144 64241.07743 0.01529
848516 115353.69186 0.01531
2845916 233697.00418 0.01533
5820237 259100.21463 0.01535
32359968 222090.25112 0.01535
87866438 111405.43078 0.01535
36687203 633308.66624 0.01537
72115992 118475.90296 0.0154
96845773 133093.59441 0.01543
79198575 364212.24526 0.01549
84030114 49205.02656 0.01549
58755442 38798.30533 0.01551
54147008 89261.93576 0.01554
64939197 312150.65153 0.01557
50342304 190056.46746 0.01561
91288308 742210.48702 0.01563
92825567 61069.5792 0.01565
65081206 53578.78357 0.01569
5828346 764344.21129 0.01571
17664269 72177.26894 0.01575
28831677 427581.63732 0.01575
68953745 41507.53188 0.0158
23899331 235715.26925 0.01581
82961002 5068.16126 0.01581
80008307 131723.06661 0.01583
81834497 353090.31322 0.01589
36116815 126352.3097 0.01591
6114345 348602.61797 0.01592
83562029 160137.5016 0.016
63223075 11030.76351 0.016
14144585 58826.26641 0.01603
52208699 247445.79672 0.01605
37768547 683780.90329 0.01607
7540072 487610.36626 0.01607
57417970 224822.41153 0.01607
1646568 104940.41935 0.0161
58725035 370872.9219 0.01611
55396638 235150.55027 0.01613
31288114 459633.95198 0.01613
15445148 578211.85061 0.01614
39421708 18598.24348 0.01618
69349406 330621.68473 0.01624
95698431 90017.64001 0.01629
86754447 176450.43136 0.01629
28689825 637908.9934 0.01631
86956654 121070.01657 0.01632
67508236 363130.08302 0.01634
97002024 344712.69791 0.0164
71992128 523460.78475 0.01644
93567328 16917.93561 0.01646
97769918 143906.15269 0.01646
83754377 60846.39388 0.01647
44730027 671626.32786 0.01652
58963064 118633.33285 0.01664
28322382 199485.38133 0.01665
14497279 164629.20399 0.01665
17136860 195456.81726 0.01666
77398372 117099.405 0.01667
989901 320381.46247 0.01667
63749795 381693.94869 0.01668
21416770 495813.51115 0.01671
73148089 98222.13354 0.01672
45341591 125412.18708 0.01672
87910078 109674.15515 0.01672
71349863 80218.30186 0.01672
62766905 160247.01632 0.01673
31954242 130761.97837 0.01673
89814902 12621.93266 0.01678
59288290 271773.616 0.01678
22346691 773882.19986 0.01688
36197451 50983.84421 0.01693
60578445 149895.20943 0.01698
90248704 96668.48588 0.01698
87128563 75599.26139 0.017
1840746 1410.37309 0.01703
41670813 119736.98679 0.01705
43529304 361822.93888 0.01706
68758499 552034.67778 0.01708
3930019 16341.09627 0.01709
25024829 33441.70071 0.0171
81849976 689.03532 0.01716
97181893 121640.91802 0.01716
58187016 630211.11649 0.01718
67991173 114921.88191 0.01718
85797879 70033.30859 0.01721
25446049 58377.11504 0.01723
88961909 213710.36926 0.01725
78962303 132819.25613 0.01726
40446098 606293.14009 0.01728
84238487 60566.40648 0.0173
96166576 382732.1424 0.01733
35884053 124808.61529 0.01735
28392276 368136.58746 0.01736
57240992 9565.0024 0.0174
69825295 579858.91232 0.01743
98773850 540379.85071 0.01745
71154820 412385.28765 0.01752
41202706 27860.93406 0.01753
36419414 32676.78764 0.0176
86783244 303242.34602 0.01767
14608248 408.70381 0.01767
7741173 86828.46439 0.01769
93342325 205891.87787 0.0177
35284059 240967.90184 0.01771
70531302 122008.86029 0.01771
76367306 424736.77885 0.01776
78179277 168680.09273 0.01776
40258459 48202.56705 0.01778
53747152 66036.22985 0.01783
24978842 58123.99176 0.01784
61724172 191671.38254 0.01784
98306840 132551.63219 0.01788
18244046 365827.26415 0.01789
37561286 70561.77986 0.0179
29105410 20145.20695 0.0179
88447381 106203.05665 0.01793
25639958 66113.35502 0.01793
65830498 276957.58971 0.01794
35426825 278644.11529 0.01796
15719607 173666.6474 0.01815
46100759 390368.54222 0.01819
67660915 703279.24283 0.01821
24840639 603193.78341 0.01823
51512105 133032.47435 0.01824
88747945 94285.56058 0.01824
43265574 173819.77793 0.01828
66024894 96755.66648 0.01829
94103439 127861.35512 0.0183
47629142 114889.54477 0.01832
76878027 387617.3207 0.01832
11108189 178740.7511 0.01833
35795938 98106.2281 0.01834
14983084 651273.66363 0.01834
55535471 582061.13754 0.01835
3628773 191936.86437 0.01835
56149151 677488.73214 0.01836
42498956 46120.47093 0.01839
37763178 348949.46136 0.01841
47038760 613856.95692 0.01841
51238941 303733.11374 0.01846
74731445 555747.1018 0.01848
28848769 878528.86822 0.01852
98015085 119220.10734 0.01853
62087735 142539.72618 0.01854
60708884 839811.0259 0.01855
22974369 135781.40779 0.0186
85325138 724378.27819 0.0186
64237019 349674.45263 0.0186
99688658 633584.03557 0.0186
46113726 98390.24326 0.0186
90319388 47689.594 0.01861
77060702 57.32686 0.01865
107568 49767.15395 0.01869
82114072 339618.47577 0.01871
