ID VALUE SCORE
47587059 851187.21793 0.00468
52820199 346089.80109 0.54847
76329757 213038.15532 0.54847
35538817 265303.60158 0.25949
28725262 468093.47054 0.00472
86803590 230629.73783 0.00474
15291659 271615.16884 0.00474
8092788 35763.35706 0.70503
75133387 872084.45513 0.70503
65546401 475393.08248 0.70503
90280740 187179.78297 0.00484
35339764 88202.3703 0.00484
38403850 15055.55559 0.00486
6941856 113238.05096 0.00493
19012866 424472.09897 0.00498
88737824 190198.5647 0.00499
60875902 265182.05315 0.005
53791121 155786.2462 0.00504
17814976 19058.50764 0.00506
13166190 332202.92187 0.0051
63614104 105891.03453 0.00511
45011585 177352.53598 0.00513
6872094 23056.81316 0.00517
37335894 1339.04006 0.00519
78977899 374669.62255 0.0052
38402306 181830.48118 0.00521
99297128 432495.12353 0.00524
8885036 23997.69793 0.00525
67112637 176067.46036 0.00526
75624713 143318.56548 0.00526
1669730 59183.38717 0.0053
25715377 132497.09837 0.61181
43785360 590549.52556 0.61181
30623422 403934.56357 0.61181
25488522 366164.69447 0.00543
15295122 166492.84947 0.00545
28096769 34401.14725 0.00545
69305781 193374.4859 0.00545
70996838 110744.80346 0.00546
79682047 96138.13308 0.00546
54708555 240935.30756 0.00547
25240791 513869.86473 0.44925
34963201 960897.85391 0.00551
59882006 244737.05302 0.00556
44814616 78549.95603 0.00556
84327036 397926.91715 0.00556
35218150 156287.5654 0.00557
67313756 287677.5425 0.00558
68435020 936285.75417 0.00559
40123329 13455.13123 0.00562
77670263 142948.00356 0.00563
33475746 288283.92642 0.00565
91728812 126831.50055 0.00572
19224916 351227.65075 0.00572
98736305 332576.44259 0.00574
3427917 168127.47231 0.00579
48041445 146555.36525 0.00579
37147959 153851.5729 0.00581
10820768 91676.25077 0.00581
71598274 711385.04854 0.00581
32936463 85326.25326 0.00587
44387728 18082.0414 0.00597
63341184 238838.11783 0.00598
81732444 904.33311 0.00599
82838065 538059.94691 0.006
18923737 15219.94015 0.00605
88457126 9883.91908 0.00606
39927971 315306.44761 0.00606
23897026 188487.52419 0.00607
8235036 161087.50755 0.00607
92578450 75017.11316 0.00608
16483648 651731.4982 0.00609
72648271 196997.85378 0.00613
5658338 531514.72807 0.00617
66978634 304811.1812 0.00619
12157547 336317.2801 0.00619
68301529 398252.85637 0.00626
70592213 57588.68358 0.0063
43037446 236895.44621 0.00633
75012585 406932.4181 0.00635
71026036 455963.52545 0.00636
59770189 73683.20073 0.00636
290278 89703.33753 0.00639
93312694 439042.72677 0.0064
6761000 250662.06393 0.00641
45544657 351005.22737 0.00642
69483574 58351.86188 0.00644
7825335 670579.05099 0.00646
9489702 27182.04189 0.00648
84775008 131644.08785 0.00649
89312385 568572.91115 0.00654
56400120 259951.70902 0.00654
49999253 154733.73622 0.00655
7487195 408628.56198 0.00666
6496494 272877.62777 0.00667
74645602 117960.84481 0.00668
26082590 303086.14422 0.0067
44398723 669843.43872 0.00672
14375833 162378.60418 0.00673
56010937 314849.14438 0.00676
82814511 214927.1733 0.00678
67996511 20485.87353 0.00679
12657114 119848.33549 0.0068
67310650 26233.88027 0.00682
72106214 955793.86603 0.00682
52022988 576588.89868 0.00684
17556142 341997.02116 0.00692
42801272 134102.14921 0.00698
59477139 13684.08097 0.00704
8997535 511691.85746 0.00708
66444458 588010.05812 0.0071
31978668 75263.62056 0.00711
21896547 173477.2822 0.00714
69865817 28835.58282 0.00715
11401229 164243.70774 0.00719
15802250 12422.74491 0.00725
29520124 255688.70405 0.00728
19151290 234113.41642 0.00728
57356980 353971.07534 0.00736
80256751 35480.40331 0.00736
82751785 547112.65856 0.00736
53448226 137596.33408 0.00742
36102734 24480.32929 0.00746
63810414 604548.42553 0.00751
38552707 184290.9587 0.00754
39073963 692665.7712 0.00759
14647142 209181.5465 0.0076
30241064 125810.10549 0.00763
73332918 27768.35326 0.64365
69644028 72606.20989 0.0077
85338914 159384.49809 0.0077
44391276 176287.5842 0.00771
3250354 364540.84944 0.00774
22467263 101557.68397 0.00778
71913696 71180.50835 0.00783
53154832 152520.2807 0.00783
20180832 487287.04722 0.00784
96856385 130904.91904 0.00786
5717985 24275.20882 0.00787
75821107 225573.84023 0.00792
25806157 143315.29626 0.00794
93824319 289909.2249 0.9422
30498168 101454.34015 0.9422
69644118 21055.34961 0.00799
72648710 38846.30013 0.00802
41289250 57883.83794 0.00804
8844488 320514.96718 0.00806
40943149 693262.02591 0.00808
54324588 53361.45299 0.13
6283805 145733.57666 0.00812
73692806 93772.31886 0.00813
8420104 106439.69789 0.00813
14477220 472796.79641 0.00816
18815972 310601.69708 0.00817
98488514 469258.63099 0.00817
66452801 16605.29005 0.00817
29368595 664757.79631 0.00818
82446598 134319.05249 0.0082
31066110 439655.10301 0.00821
33616061 191007.92009 0.00821
34675451 320300.08428 0.00823
24710559 125241.99742 0.00823
15488678 264556.31097 0.00831
83016258 430647.95558 0.00831
50740744 216482.59469 0.00835
63276159 655101.65406 0.00836
21948715 24969.00248 0.0084
48733440 146574.94847 0.19848
87684166 139893.56101 0.19848
68533796 38223.25809 0.00844
83440390 505524.63106 0.00846
26323134 309783.09709 0.00846
67727465 21245.10977 0.00848
24566556 132003.53736 0.00849
47381942 138844.15171 0.00851
65490923 168717.68104 0.00856
96336785 2651.66637 0.00866
9921491 54903.7465 0.00867
35620586 645356.67183 0.00871
13919974 119971.6631 0.00872
21264008 207599.80574 0.00873
94955881 357850.28849 0.00879
36940424 200764.36122 0.00879
37937928 580815.93012 0.00881
71504983 750195.14487 0.00884
21848892 132589.19715 0.00885
15778038 172533.78652 0.00886
77461269 431434.33498 0.00888
53288023 280034.73584 0.00889
27702118 197983.10409 0.00891
19716900 108299.00611 0.00892
61491488 177284.47182 0.00895
676107 165250.85259 0.00905
38207922 297249.71591 0.00906
74844167 188117.52595 0.00907
3104671 247859.55596 0.00907
71459092 363470.24894 0.00908
53925350 205071.5531 0.00911
98616753 322364.43337 0.00918
44871474 227368.50487 0.00921
16340011 668637.3579 0.00921
70931381 25843.35721 0.00921
22179389 156338.46903 0.00924
65720008 331095.36353 0.00925
20803587 810681.70807 0.00927
90028586 260853.72967 0.0093
58189272 267998.36949 0.00931
60701268 455993.19489 0.00932
54962065 288481.80281 0.00932
9821605 500889.78052 0.00933
93157955 706558.11329 0.00933
5722239 87425.16425 0.00934
76443710 102266.12882 0.00935
54807779 340845.71592 0.00935
8572739 8661.58863 0.00938
52976593 182129.76077 0.00939
77423040 87158.91043 0.0094
24830032 104246.51531 0.0094
24708399 90205.61577 0.00942
64914001 24645.14449 0.00945
25876210 35353.6851 0.00948
10640431 54876.87773 0.00949
90243272 6435.99796 0.00953
20645559 43461.98143 0.00953
73904114 681623.84329 0.00953
32852697 259985.04512 0.00956
38522681 110309.09886 0.00961
85059639 261379.31488 0.00961
87038260 181253.53766 0.00963
18221889 159775.82656 0.00971
46426508 181704.8316 0.00973
25607633 30834.76539 0.00975
99278957 223208.76979 0.00975
91770342 469128.87953 0.00977
30904910 21957.02278 0.00981
95674861 135114.4954 0.00983
62363678 246479.6296 0.00984
441483 70566.24032 0.00986
44503407 399056.3548 0.00986
52661497 322495.51868 0.00991
46873002 431190.36737 0.00992
28290682 836707.90938 0.00992
48989151 139454.55569 0.00993
62804542 47980.58244 0.00998
41438706 398458.80349 0.00999
94684332 8299.98351 0.01
51573060 353954.16724 0.01002
81884416 86252.16096 0.01003
60538632 508506.05659 0.01004
4644218 71664.24324 0.01005
86653845 244961.07686 0.01006
31075067 5038.46315 0.01008
12456420 460352.03498 0.45589
69826064 264511.79326 0.45589
29873124 224488.35669 0.45589
9965571 373886.34054 0.45589
75966305 4980.7286 0.01012
51351841 57868.8153 0.01012
51776296 454305.82416 0.01021
3332453 310644.95448 0.52941
74855337 323873.14054 0.52941
37147057 258703.88587 0.01024
24036035 737956.48574 0.01025
27625717 369466.79459 0.01028
74189066 158096.32581 0.01033
2908321 9486.02124 0.01033
1204693 575646.92536 0.01034
31235309 115157.43383 0.01036
16310850 201663.95083 0.01038
19449455 456552.31658 0.01041
19032221 43119.11472 0.01044
77961437 85133.40548 0.40603
52506682 149987.55791 0.01047
4982411 793728.64255 0.01049
44469366 194848.1854 0.01051
4079443 5782.32923 0.01055
98429521 364408.9937 0.01056
60011185 439919.62907 0.01057
27098009 85266.99392 0.01058
75534974 618972.87772 0.72615
20502277 48268.1301 0.72615
66481100 13571.65594 0.01064
53465676 7341.70494 0.01066
6830429 263440.2485 0.01071
99006492 148486.80167 0.01072
58380553 307045.4358 0.01074
37058161 148572.00603 0.23484
24363619 502561.21556 0.01077
67819000 459974.65607 0.93229
70635404 181338.65564 0.01082
99603641 1.04848 0.01083
65932565 371802.00317 0.01085
15717485 266933.697 0.01086
81148008 619000.5873 0.01088
2034933 337343.18404 0.11001
41062810 144293.0549 0.11001
88619186 719693.83795 0.01094
25440799 117672.78777 0.01096
80642411 572374.76745 0.011
62416337 86597.14213 0.43457
90346150 21424.26171 0.01106
78991101 31005.82969 0.01112
26399222 822516.45978 0.01115
80800808 344287.89279 0.01118
8350914 659106.49915 0.01118
13654834 2987.32352 0.0112
73947977 799330.44442 0.0112
73289522 188676.6464 0.01123
27520464 9354.85444 0.01125
3837103 173753.06833 0.01128
19635560 756325.81031 0.01129
64647801 107964.42923 0.01129
70731346 156992.37396 0.01132
19483892 85696.6152 0.01132
53405886 510927.91049 0.01134
61483624 4935.4226 0.01136
71516041 81493.5784 0.01137
55682196 159961.76197 0.01137
66199292 233199.92734 0.01139
60909870 132859.99 0.01142
71697561 31967.91434 0.01143
6251880 868319.00828 0.01144
91679926 7336.03043 0.01145
62321669 226549.30884 0.01147
2101981 79755.78471 0.01148
61585505 65340.16386 0.01149
11427954 11721.98896 0.01151
85561721 557811.60837 0.01158
91462312 79428.13312 0.01159
34628139 92038.30408 0.0116
61493364 23052.26633 0.01161
65470315 200620.35696 0.01163
65711356 353220.52084 0.01166
85814187 157824.99004 0.01167
62570341 96124.16065 0.01169
71246285 127444.40977 0.0117
70743314 19601.41595 0.01172
31680680 51920.86814 0.01174
65022464 104181.11493 0.01175
25531499 133155.03523 0.01177
89925200 210540.80281 0.0118
40913575 390036.03476 0.01185
69351014 87583.87626 0.01185
59715312 255831.60182 0.01187
80882031 388739.14147 0.01188
98809771 88038.8586 0.01193
36846072 284993.89495 0.01195
52476295 119019.9363 0.01196
97761834 559221.81892 0.01197
21230455 376044.36779 0.01198
81477145 27205.16149 0.01202
88257522 35153.81171 0.01203
53365175 467560.03279 0.01205
27870906 508050.34542 0.01208
22494552 219202.1206 0.01211
46417427 31376.43894 0.01212
27943194 492927.27357 0.01216
90090347 388331.0925 0.01217
88675985 412757.48823 0.01224
66031820 107258.19745 0.01226
39981695 258619.3117 0.01231
63073632 300398.16209 0.01232
33792609 456895.99859 0.01234
83231574 164585.4444 0.01235
52519851 476724.50761 0.01236
93026271 259746.1294 0.01237
12196691 29553.81951 0.01239
38872485 211920.63655 0.01241
72180667 232500.5135 0.01243
60098429 49010.96695 0.01245
21093459 146127.33069 0.01247
5857055 54479.28649 0.01247
29793138 165887.1553 0.01249
19586800 14136.47553 0.01249
40368551 78545.6609 0.0125
34400730 269134.23959 0.01251
78917616 215999.91344 0.01251
20507064 388636.36952 0.01253
68543715 48814.08062 0.01254
32764352 424975.00218 0.89702
87710126 208322.73079 0.01257
23308967 41528.77431 0.49853
424571 688348.92815 0.86849
88471815 353714.7381 0.01262
10308196 136822.94946 0.01262
45905602 645645.56033 0.01262
36197553 47884.73034 0.01263
61866669 78312.45243 0.01264
91645708 88582.45653 0.01264
55205643 192574.75224 0.17957
47919831 395194.96378 0.17957
66873468 160442.07986 0.01269
14188804 157373.29677 0.0127
25719910 108478.28768 0.01271
80036556 607141.57342 0.01272
99380690 54982.2925 0.01274
4031057 188949.15488 0.01274
27202554 45072.73617 0.01277
91561992 10546.66895 0.01277
19166877 51355.58806 0.01277
63369729 146630.91469 0.01279
81265784 71203.83467 0.01284
31984905 478455.4862 0.01291
91299191 515429.67089 0.01291
53880733 18885.79754 0.01294
6795065 484183.60263 0.01297
45690135 10847.58449 0.01297
65428555 3715.37014 0.01305
3532448 345533.46637 0.01306
60593290 500047.37836 0.01307
82309706 102293.69393 0.01307
93769919 238045.57993 0.01308
79823121 515175.21076 0.01309
56100416 652728.03684 0.01312
35478275 98592.5728 0.17163
1197453 222594.26811 0.17163
2619752 178403.90128 0.01322
11517936 224759.9825 0.01322
43746326 341856.00093 0.01324
27788088 46491.33469 0.01324
34024069 507125.46265 0.01325
19995233 307599.44407 0.01325
83609742 129312.48213 0.3443
13604506 371421.78143 0.10423
81068051 47824.42507 0.01331
5653604 300366.44822 0.01333
99188066 34758.7597 0.01335
56487194 576674.94267 0.01335
21688911 208979.71802 0.57166
83594652 534181.81114 0.57166
59040738 106655.39986 0.01337
38971661 464362.7097 0.01338
7868213 87933.2393 0.01338
63303120 205548.85212 0.01338
16139918 189372.85449 0.01339
82666511 28406.17569 0.0134
30672047 14018.00981 0.01341
10091228 270565.80364 0.01342
56598610 12897.94903 0.01343
8374185 83719.77741 0.01343
65721296 9434.4187 0.01344
490842 266438.24797 0.01345
79211708 4626.02057 0.01345
15813792 601094.95129 0.01348
34635786 139372.44167 0.59082
14505258 4622.88513 0.59082
28464287 150636.7558 0.01352
24147053 227485.395 0.01358
74214559 58839.44437 0.01362
10518167 49107.54738 0.01363
34119595 653725.03312 0.01365
90024647 238411.43703 0.01368
20614445 278542.51395 0.0137
90315833 220108.33619 0.01371
66928614 8722.83562 0.01372
98862387 221539.54349 0.01373
62568319 127078.91648 0.88631
74714703 139849.72834 0.88631
9575706 299167.70955 0.0138
92119370 73683.44692 0.01384
31757954 27036.0526 0.01385
22436767 61004.81041 0.01385
47001795 229441.74399 0.01387
47181657 24351.79783 0.64093
10757579 191444.35294 0.64093
39036141 124492.81749 0.0139
30732566 798.19577 0.01397
55487712 464010.91349 0.01399
69966068 665936.75811 0.01407
86525181 328414.59176 0.0141
24529019 840743.88833 0.01411
14449483 7766.71106 0.01412
44731708 757314.19728 0.01413
55480551 835143.19468 0.01414
32676001 775906.70103 0.15996
80011030 64490.90642 0.01418
11241970 3123.27692 0.01419
86579592 331217.63925 0.01419
14477283 264011.42694 0.0142
46314852 118541.32822 0.01421
19285953 2834.17247 0.01421
33427042 119456.64266 0.01423
84773723 52220.7018 0.01424
48496520 430153.04679 0.01428
49537704 885321.67093 0.01432
28093550 126852.35322 0.0144
2422767 230110.30192 0.01441
43006008 140840.95431 0.01444
10477866 178214.18796 0.01448
1968447 549716.75958 0.01451
84340794 87383.18736 0.01453
78206696 277264.73679 0.01453
43126745 130639.20703 0.01453
97382744 709530.17034 0.01454
18321283 58446.48405 0.01455
37587528 135584.80538 0.01458
78684267 56862.83747 0.01461
96898052 166609.12999 0.01461
54391342 243089.9804 0.40868
19002000 303650.58323 0.40868
33946318 119452.43724 0.01463
20483214 161441.03054 0.01463
87244832 786840.70193 0.01465
13887635 324327.07107 0.01466
19113697 66971.81655 0.01466
42656230 427939.69817 0.01468
17586730 161821.89547 0.01472
92777173 552784.47955 0.01472
63961349 86358.1876 0.01472
84718747 862589.04974 0.01473
5448062 141413.46543 0.01474
43317029 451442.88938 0.01476
48322737 445795.06245 0.69769
87714950 279585.62465 0.01487
33883371 106999.13682 0.01489
61558869 480580.4766 0.0149
73774045 236002.86182 0.01491
23878492 273434.32036 0.01493
58668638 266282.38537 0.01494
66739311 66076.4764 0.01494
34439497 434822.70275 0.01496
77114828 76165.77293 0.01497
39105289 43.96184 0.01499
72153006 46571.26163 0.01501
59910333 110241.96462 0.01502
66228589 660487.46834 0.01502
54315945 388722.37218 0.01502
65378634 135993.03543 0.01504
75708886 169742.21606 0.01509
51272856 433861.97834 0.01509
48001501 1954.16192 0.01514
12184022 253492.66082 0.01519
71863703 266796.16807 0.01519
97545569 267456.99609 0.3522
5239410 348049.59817 0.01521
82080063 382636.31414 0.27242
64014309 52678.66072 0.27242
45308361 240630.83361 0.01528
41771085 348837.22632 0.01529
66598418 437987.03939 0.0153
42849863 379969.15097 0.01531
36471902 599663.11988 0.01537
83066295 131167.57039 0.0154
2903269 157052.15742 0.01545
5478268 67972.41836 0.01545
86798441 300594.35334 0.9597
50409331 36893.66725 0.01549
10779192 375941.74391 0.0155
57283229 382415.62125 0.0155
67869112 260042.36884 0.01556
49401544 10310.65426 0.01556
49931708 99523.84031 0.01558
94885911 343788.83352 0.01558
91692594 450479.707 0.01559
79425002 316869.17173 0.01559
1780185 218128.38716 0.0156
5820349 621825.63155 0.01561
59461955 2552.5583 0.01561
22979735 558380.10681 0.01564
84058340 214625.00936 0.01567
27254857 164369.7391 0.01567
50397709 107527.23797 0.01569
99394565 496257.32785 0.0157
18450742 156194.82631 0.0157
80482694 152289.51348 0.01571
57382069 4750.20215 0.01571
85083633 171315.14441 0.01574
53895550 470745.67548 0.01576
47456772 388794.5831 0.01578
84800478 278364.78801 0.01582
12565950 189136.80345 0.6337
55146244 653317.49035 0.6337
13351524 875986.40139 0.01585
39208234 74383.9354 0.01586
32230110 42863.65684 0.01589
10631226 20142.22598 0.0159
89893006 16284.62048 0.01592
54470825 523837.11085 0.01592
4543493 117061.58891 0.01593
79517692 463283.28467 0.01595
45551947 408450.54674 0.01596
3367800 169884.85672 0.01599
43535217 316401.52618 0.01604
39521699 73243.51968 0.01606
19120038 430914.34792 0.01606
76868922 45031.63252 0.01608
46391206 1256.03287 0.01612
7986039 25512.12525 0.01613
29271697 455011.31887 0.01615
44818210 36986.34011 0.01617
50686320 563433.96377 0.01619
28737124 158316.59035 0.01621
72893891 35772.07767 0.01623
46613042 40858.37074 0.01624
7048119 116829.1142 0.01631
14041558 130537.39379 0.01631
22298002 602174.94586 0.01633
35251733 258779.11129 0.01633
65668818 408807.20681 0.01634
55526718 200091.60031 0.86228
87992769 16706.66671 0.01637
12250400 183604.59602 0.01638
31870001 474235.12075 0.01638
50616158 202160.12451 0.0164
4344074 60439.40865 0.0164
36026812 553806.87385 0.01642
38143129 307068.65151 0.01642
50048188 89466.85999 0.01644
35761860 949539.86742 0.01648
64721437 46781.03008 0.01654
86717806 779037.16252 0.01657
99891592 1260.42898 0.75292
40298796 398986.93703 0.01662
60622113 311340.92344 0.01663
24490587 39288.83084 0.01665
92723669 86531.9692 0.01665
15364000 385813.19497 0.01666
10182227 223635.02484 0.01668
70407086 217780.41677 0.01674
89668214 66241.95661 0.01685
76212137 68116.00398 0.01688
41822079 68085.00381 0.0169
83579863 114525.10752 0.01694
24907017 666655.29438 0.01695
97065696 843353.96895 0.01696
11729363 439378.18495 0.017
38785893 78677.01533 0.01701
90806581 485507.72867 0.01701
82369032 77331.77658 0.01702
14396613 99848.41353 0.01703
18164387 45112.29947 0.01706
82236637 338733.80365 0.01707
49741015 87813.52798 0.0171
53806371 57151.46987 0.05952
909481 613283.2299 0.01715
90076977 628625.1606 0.01718
24447563 68233.84432 0.01718
21403523 298581.36739 0.01721
30577474 8265.95816 0.01723
69266843 213836.45926 0.01725
32065425 408641.97314 0.17727
53914752 162414.68335 0.17727
9400022 175870.75275 0.17727
7450482 217265.25853 0.17727
97382834 46998.11925 0.01731
63753276 789137.81106 0.01736
56303491 636801.16155 0.01739
68412786 319514.23214 0.48263
92611772 183012.40031 0.01743
19955539 451332.80796 0.01746
23776870 230386.77952 0.01747
13138866 195329.68569 0.01752
90537605 78739.5164 0.01755
85987552 306385.98949 0.01756
30269420 224005.87582 0.01756
6277238 159340.5602 0.01757
57299092 24892.18676 0.01757
72402822 683254.41217 0.01759
81811503 379409.76201 0.0176
91399664 27641.27806 0.0176
25921309 122245.42609 0.0176
6245384 186633.05175 0.01761
42951139 215578.10278 0.01761
14359258 271254.41285 0.01762
51276603 464097.96209 0.01763
48958202 213372.10274 0.01773
4292543 15167.99241 0.01773
85676737 169034.73121 0.01775
42139248 198402.82491 0.01776
97456354 50436.62503 0.01778
27547239 249705.29207 0.01781
55871477 189641.27821 0.01786
91165175 116933.96018 0.01787
99502257 178543.78469 0.0179
69393805 370952.67414 0.01793
17402067 67353.18091 0.01796
69360391 413186.77832 0.01804
49743640 167018.74509 0.01804
31687115 248165.2604 0.01806
51489420 375002.00356 0.01806
57870228 170564.32159 0.01808
12819021 235032.27331 0.01809
7279502 78306.68827 0.0181
20457659 586531.15274 0.0181
69366739 18691.87539 0.01811
3501026 23110.07938 0.01815
23247956 98751.78742 0.01823
72832232 168805.89936 0.01829
60788175 196898.53772 0.01829
34074574 685389.52975 0.01831
79645090 440883.18846 0.01835
62227244 34.97686 0.01835
18940331 159501.25657 0.01836
37463148 175035.62754 0.01838
72295660 288364.18036 0.01838
60180312 81472.26134 0.01839
4021501 559526.94421 0.01839
9902362 816922.48581 0.0184
6448091 180722.31708 0.01841
76953358 671107.25954 0.01842
67430157 522259.28055 0.01845
53786898 247404.59302 0.01848
94857045 277595.90041 0.0185
35517915 370190.79739 0.01851
